,temp,clouds,pressure,wind,humidity
1534276800,21.68,0,1017,1.54,21
1534284000,19.68,0,1017,2.6,18
1534327200,7.71,0,1018,2.1,75
1534334400,5.63,20,1020,2.1,71
1534341600,15.68,0,1019,1.03,31
1534348800,21.68,0,1018,2.1,20
1534356000,23.81,0,1015,4.12,19
1534363200,22.74,0,1015,4.63,17
1534370400,22.68,0,1017,3.1,21
1534413600,5.76,0,1018,0.51,75
1534420800,6.42,20,1020,1.54,80
1534428000,15.68,0,1020,1.54,44
1534435200,19.68,0,1020,2.06,32
1534442400,21.75,20,1018,3.1,32
1534449600,20.47,0,1017,2.1,29
1534456800,20.68,0,1019,4.12,35
1534500000,11.39,0,1020,3.1,93
1534507200,8.75,40,1021,1.54,89
1534514400,13.68,75,1022,2.1,77
1534521600,16.68,75,1021,2.1,59
1534528800,18.21,40,1020,2.06,51
1534536000,18.68,100,1021,5.14,49
1534543200,14.68,100,1022,4.12,67
1534586400,9.86,75,1024,2.1,93
1534593600,9.28,75,1025,4.12,89
1534600800,10.68,100,1025,4.12,93
1534608000,11.68,100,1025,2.1,82
1534615200,13.33,75,1024,3.1,64
1534622400,13.68,75,1024,2.1,54
1534629600,12.68,75,1025,6.2,54
1534672800,3.46,0,1022,0.0,93
1534680000,0.61,0,1023,0.51,99
1534687200,8.68,0,1020,2.6,66
1534694400,12.68,0,1019,1.03,40
1534701600,17.07,0,1016,1.54,27
1534708800,19.68,0,1015,2.6,13
1534716000,17.68,0,1015,3.6,22
1534759200,1.32,0,1016,0.51,75
1534766400,2.89,0,1019,1.54,76
1534773600,13.68,0,1019,1.54,33
1534780800,19.68,0,1019,1.03,21
1534788000,22.01,0,1017,1.54,17
1534795200,23.68,0,1017,2.6,12
1534802400,19.68,0,1018,5.7,26
1534845600,3.35,0,1018,0.51,81
1534852800,3.49,20,1020,1.54,85
1534860000,14.68,0,1019,1.03,36
1534867200,20.68,0,1019,1.03,21
1534874400,22.95,40,1016,4.63,18
1534881600,24.68,75,1017,5.7,29
1534888800,19.68,0,1017,5.7,37
1534932000,6.9,75,1016,2.1,93
1534939200,5.55,40,1018,1.54,84
1534946400,11.68,75,1018,1.54,71
1534953600,11.68,75,1018,1.03,71
1534960800,10.36,100,1018,6.2,74
1534968000,11.68,100,1016,2.06,76
1534975200,10.68,75,1017,4.12,87
1535018400,7.3,100,1019,1.03,87
1535025600,7.35,100,1021,1.54,92
1535032800,8.68,100,1021,2.6,93
1535040000,7.68,100,1022,3.1,100
1535047200,11.37,40,1022,3.1,64
1535054400,8.68,75,1022,8.8,57
1535061600,9.68,100,1026,4.63,93
1535104800,-0.36,0,1028,2.1,93
1535112000,-0.66,0,1030,1.03,98
1535119200,5.68,0,1028,2.1,70
1535126400,9.68,0,1027,1.54,46
1535133600,12.8,0,1026,2.06,35
1535140800,15.68,0,1024,2.1,25
1535148000,14.68,0,1024,3.6,33
1535191200,5.44,0,1022,0.51,80
1535198400,1.21,0,1024,2.6,92
1535205600,10.68,0,1022,1.54,40
1535212800,14.68,0,1021,1.03,28
1535220000,18.41,0,1018,1.54,23
1535227200,20.68,0,1017,4.12,18
1535234400,19.68,0,1016,4.12,18
1535277600,6.46,0,1016,0.0,70
1535284800,4.76,20,1018,0.0,84
1535292000,17.68,0,1017,1.54,34
1535299200,23.68,0,1016,2.1,19
1535306400,26.54,20,1012,2.1,19
1535313600,27.68,0,1014,6.7,17
1535320800,25.68,0,1014,3.1,19
1535364000,7.29,75,1015,3.1,93
1535371200,6.67,75,1017,3.6,95
1535378400,10.68,0,1018,4.12,82
1535385600,14.68,0,1019,4.12,63
1535392800,16.1,0,1017,4.12,55
1535400000,17.68,0,1017,7.72,55
1535407200,14.68,0,1018,6.2,67
1535450400,8.07,100,1017,0.51,100
1535457600,5.71,100,1018,1.54,96
1535464800,7.68,75,1018,1.54,100
1535472000,14.68,100,1018,2.06,72
1535479200,16.43,0,1017,3.6,52
1535486400,20.68,0,1017,3.1,23
1535493600,18.68,0,1017,3.6,34
1535536800,7.28,75,1017,1.54,100
1535544000,5.42,0,1018,1.54,93
1535551200,13.68,20,1017,2.1,58
1535558400,17.68,20,1016,2.06,36
1535565600,19.41,20,1015,5.7,42
1535572800,20.68,75,1015,6.7,26
1535580000,16.68,75,1015,6.7,34
1535623200,10.87,75,1016,1.03,76
1535630400,9.21,75,1017,1.54,80
1535637600,13.68,75,1017,1.54,51
1535644800,15.68,75,1017,2.1,39
1535652000,16.47,75,1016,3.6,43
1535659200,16.68,75,1016,5.14,36
1535666400,15.68,75,1017,5.7,51
1535709600,9.01,100,1016,3.1,93
1535716800,9.28,100,1016,2.1,91
1535724000,9.68,100,1018,4.12,81
1535731200,10.68,100,1018,3.6,87
1535738400,11.59,100,1018,3.6,78
1535745600,11.68,100,1018,3.1,76
1535752800,11.68,100,1018,3.1,62
1535796000,6.5,75,1021,0.51,93
1535803200,8.34,20,1024,1.54,89
1535810400,11.68,75,1023,2.57,66
1535817600,14.68,40,1024,2.1,44
1535824800,17.28,0,1022,2.6,38
1535832000,18.68,0,1021,3.1,26
1535839200,16.68,20,1022,4.63,42
1535882400,7.75,0,1022,0.0,87
1535889600,5.14,0,1025,1.03,95
1535896800,13.68,0,1024,1.54,51
1535904000,18.68,0,1023,1.03,30
1535911200,21.74,0,1020,2.6,26
1535918400,22.68,0,1021,5.7,20
1535925600,21.68,0,1021,4.12,15
1535968800,7.09,0,1019,1.03,81
1535976000,5.62,0,1021,2.1,80
1535983200,16.68,0,1019,1.03,36
1535990400,21.68,0,1018,1.03,23
1535997600,25.8,0,1014,1.54,17
1536004800,28.68,0,1014,1.54,10
1536012000,26.68,0,1014,3.6,13
1536055200,8.39,0,1011,1.03,65
1536062400,7.43,0,1013,1.03,64
1536069600,19.68,0,1012,1.03,28
1536076800,25.68,0,1012,1.03,18
1536084000,29.68,0,1008,2.1,11
1536091200,29.68,0,1011,6.7,14
1536098400,23.68,0,1012,7.2,29
1536141600,9.59,100,1017,2.6,93
1536148800,10.0,100,1020,1.54,90
1536156000,11.68,75,1020,2.1,71
1536163200,14.68,20,1020,2.06,58
1536170400,16.88,0,1019,3.1,54
1536177600,16.68,0,1019,6.7,48
1536184800,15.68,0,1019,4.12,51
1536228000,10.26,20,1020,1.54,93
1536235200,7.13,75,1021,1.03,96
1536242400,11.68,75,1021,1.03,82
1536249600,16.68,40,1020,2.06,48
1536256800,19.01,0,1018,2.1,41
1536264000,21.68,0,1017,3.6,26
1536271200,19.68,0,1018,5.7,24
1536314400,10.4,0,1017,2.1,93
1536321600,6.62,0,1020,1.54,91
1536328800,15.68,0,1020,1.03,44
1536336000,19.68,0,1020,2.57,34
1536343200,21.61,0,1019,7.2,33
1536350400,21.68,0,1020,6.2,28
1536357600,20.68,0,1020,5.14,32
1536400800,9.69,0,1019,0.0,81
1536408000,5.22,0,1021,0.0,94
1536415200,15.68,0,1020,1.54,41
1536422400,19.68,0,1019,2.1,30
1536429600,23.33,0,1016,4.63,23
1536436800,24.68,0,1017,4.63,12
1536444000,22.68,0,1016,5.7,19
1536487200,7.49,0,1016,0.0,70
1536494400,5.96,0,1019,0.51,79
1536501600,16.68,0,1019,1.03,31
1536508800,21.68,0,1018,2.57,23
1536516000,23.95,40,1017,4.63,23
1536523200,24.68,0,1017,6.7,18
1536530400,21.68,0,1018,3.1,25
1536573600,5.72,0,1017,1.54,81
1536580800,8.21,0,1018,1.03,79
1536588000,18.68,0,1017,1.03,32
1536595200,22.68,0,1016,1.54,23
1536602400,26.41,0,1013,4.12,19
1536609600,27.68,0,1014,5.14,13
1536616800,24.68,0,1015,6.7,22
1536660000,12.0,0,1016,1.03,71
1536667200,11.08,75,1018,1.03,73
1536674400,16.68,75,1018,0.51,48
1536681600,20.68,75,1018,1.54,35
1536688800,21.28,40,1016,6.2,36
1536696000,22.68,40,1017,6.2,31
1536703200,20.68,0,1018,5.14,35
1536746400,10.06,0,1019,1.54,71
1536753600,9.01,40,1020,1.03,73
1536760800,13.68,75,1020,1.54,54
1536768000,16.68,75,1019,1.03,42
1536775200,17.28,40,1017,3.1,38
1536782400,17.68,75,1017,3.1,36
1536789600,18.68,40,1017,3.6,42
1536832800,8.54,0,1016,1.54,93
1536840000,6.34,0,1018,0.51,93
1536847200,15.68,0,1017,1.54,51
1536854400,18.68,0,1016,4.12,32
1536861600,21.21,0,1014,4.63,32
1536868800,20.68,40,1016,5.7,30
1536876000,18.68,0,1016,4.63,32
1536919200,6.75,100,1016,2.1,100
1536926400,6.01,40,1018,1.03,96
1536933600,11.68,75,1017,2.1,66
1536940800,15.68,0,1017,4.63,51
1536948000,16.35,0,1016,5.7,52
1536955200,17.68,0,1015,6.7,48
1536962400,15.68,40,1015,7.2,51
1537005600,8.21,100,1014,2.1,87
1537012800,8.54,100,1017,1.54,98
1537020000,9.68,100,1017,1.03,93
1537027200,10.68,100,1018,2.6,82
1537034400,13.99,100,1019,3.09,89
1537041600,13.19,100,1019,3.6,91
1537048800,12.08,100,1020,3.09,89
1537092000,6.4,0,1021,1.03,93
1537099200,6.29,0,1022,1.54,90
1537106400,12.68,0,1021,1.03,50
1537113600,16.68,0,1020,2.1,39
1537120800,19.28,0,1019,3.09,31
1537128000,19.68,40,1020,5.14,26
1537135200,18.68,75,1020,4.12,28
1537178400,12.61,75,1018,2.06,71
1537185600,10.98,75,1019,1.54,82
1537192800,16.26,75,1020,2.06,58
1537200000,16.47,75,1018,1.03,47
1537207200,16.66,100,1018,5.14,44
1537214400,16.53,100,1015,1.54,37
1537221600,14.94,100,1015,3.09,47
1537264800,10.48,75,1017,2.6,87
1537272000,10.13,40,1018,3.1,90
1537279200,12.68,75,1018,4.63,82
1537286400,14.68,40,1017,4.12,67
1537293600,14.07,40,1018,2.6,81
1537300800,11.68,100,1019,8.23,87
1537308000,11.68,75,1019,3.6,71
1537351200,5.58,40,1020,0.51,87
1537358400,7.35,75,1022,2.1,90
1537365600,10.68,75,1020,2.1,71
1537372800,11.68,75,1021,1.03,66
1537380000,13.74,100,1020,2.1,58
1537387200,14.68,100,1019,1.03,44
1537394400,12.82,75,1019,3.6,59
1537437600,11.53,75,1017,1.03,93
1537444800,9.75,100,1019,0.0,84
1537452000,11.68,100,1019,1.03,66
1537459200,14.68,100,1020,1.54,58
1537466400,16.59,100,1019,2.06,50
1537473600,17.18,75,1019,3.09,42
1537480800,17.68,75,1019,1.54,39
1537524000,6.53,0,1015,2.6,87
1537531200,7.09,20,1017,0.51,88
1537538400,18.68,0,1015,1.54,26
1537545600,23.68,0,1014,1.54,17
1537552800,26.28,0,1010,2.1,20
1537560000,26.68,0,1012,4.12,17
1537567200,20.42,0,1012,6.2,41
1537610400,9.81,0,1015,2.1,66
1537617600,9.14,40,1017,1.03,79
1537624800,15.06,0,1017,2.1,51
1537632000,18.68,0,1018,3.1,34
1537639200,19.77,40,1016,3.1,44
1537646400,19.68,75,1017,8.8,43
1537653600,16.68,75,1018,6.2,51
1537696800,9.3,75,1018,2.1,87
1537704000,11.21,100,1021,2.6,88
1537711200,14.68,75,1021,1.54,63
1537718400,17.68,75,1020,2.57,48
1537725600,19.67,0,1018,4.12,45
1537732800,20.68,0,1018,3.6,28
1537740000,17.97,0,1018,4.63,39
1537783200,12.29,75,1016,2.06,87
1537790400,11.8,75,1017,1.03,82
1537797600,16.45,75,1017,1.03,69
1537804800,16.53,75,1017,2.06,48
1537812000,17.68,75,1017,3.6,45
1537819200,18.68,75,1016,1.54,42
1537826400,17.68,75,1016,5.14,42
1537869600,11.66,0,1015,0.0,81
1537876800,10.34,75,1016,1.54,82
1537884000,14.68,100,1016,0.51,51
1537891200,17.68,100,1016,1.54,42
1537898400,20.28,75,1014,3.1,37
1537905600,19.68,100,1014,3.6,32
1537912800,17.68,100,1015,5.14,36
1537956000,15.17,100,1014,1.03,71
1537963200,14.01,100,1014,2.6,56
1537970400,16.68,75,1013,5.14,42
1537977600,17.68,75,1013,2.1,34
1537984800,18.81,75,1013,4.63,39
1537992000,18.68,75,1015,5.14,34
1537999200,16.68,75,1015,2.6,42
