,temp,clouds,pressure,wind,humidity
1484928000,30.68,0,1014,3.1,31
1484935200,35.33,0,1010,5.1,18
1484942400,35.68,0,1013,6.7,23
1484949600,34.68,0,1012,9.3,25
1484992800,23.0,0,1012,2.1,53
1485000000,20.94,0,1013,0.51,56
1485007200,26.68,0,1014,1.54,45
1485014400,30.68,0,1014,3.6,35
1485021600,33.2,0,1011,6.2,26
1485028800,33.64,0,1014,8.23,30
1485036000,30.68,0,1014,8.8,38
1485079200,20.37,0,1015,1.54,68
1485086400,19.54,0,1016,1.03,65
1485093600,23.68,20,1017,1.54,57
1485100800,27.68,0,1017,3.1,45
1485108000,30.0,0,1015,5.14,33
1485115200,30.68,0,1016,9.3,38
1485122400,28.68,0,1016,7.2,37
1485165600,18.12,0,1017,2.1,77
1485172800,19.61,0,1018,1.03,71
1485180000,23.68,0,1018,1.03,61
1485187200,26.68,0,1017,2.6,48
1485194400,30.26,0,1014,6.2,29
1485201600,30.68,20,1016,7.2,33
1485208800,29.68,40,1016,7.72,35
1485252000,19.36,0,1016,1.54,63
1485259200,20.0,0,1017,1.54,58
1485266400,24.68,0,1017,1.54,47
1485273600,28.67,0,1014,3.1,28
1485280800,31.37,0,1011,5.7,23
1485288000,32.28,0,1012,6.2,22
1485295200,28.92,0,1012,6.2,22
1485338400,21.57,0,1011,0.5,55
1485345600,22.37,0,1011,1.0,49
1485352800,28.16,0,1012,2.1,36
1485360000,30.68,0,1014,2.1,31
1485367200,35.33,40,1010,3.6,20
1485374400,35.68,0,1012,6.2,22
1485381600,35.68,0,1012,7.2,23
1485424800,22.74,0,1011,1.54,60
1485432000,23.07,0,1012,1.03,56
1485439200,29.68,0,1014,4.12,37
1485446400,31.68,0,1015,6.7,36
1485453600,32.68,0,1011,6.7,32
1485460800,33.68,0,1014,8.23,41
1485468000,30.68,0,1014,8.23,46
1485511200,20.03,0,1015,1.54,78
1485518400,21.8,0,1016,0.0,70
1485525600,25.68,0,1018,2.1,61
1485532800,29.68,0,1017,4.63,48
1485540000,31.68,0,1016,4.12,40
1485547200,33.68,0,1015,5.7,36
1485554400,31.68,20,1014,7.72,36
1485597600,19.69,0,1013,2.1,73
1485604800,20.67,0,1013,2.1,75
1485612000,25.68,0,1014,2.1,61
1485619200,29.68,0,1014,3.1,48
1485626400,31.67,0,1011,7.2,37
1485633600,31.68,0,1012,7.72,40
1485640800,29.68,0,1012,7.72,37
1485684000,19.69,0,1010,2.6,77
1485691200,20.28,0,1011,1.54,70
1485698400,25.68,0,1013,1.54,54
1485705600,30.68,0,1013,3.6,40
1485712800,32.67,0,1010,5.14,33
1485720000,32.68,0,1012,6.7,38
1485727200,31.68,0,1012,8.8,33
1485770400,20.93,0,1014,1.03,73
1485777600,20.47,40,1014,1.54,71
1485784800,24.68,40,1015,1.54,57
1485792000,28.68,40,1016,4.12,45
1485799200,31.61,0,1012,6.2,30
1485806400,32.68,20,1014,6.7,32
1485813600,31.68,20,1013,6.7,33
1485856800,18.08,0,1013,1.03,63
1485864000,19.94,0,1014,1.03,60
1485871200,25.68,0,1015,1.54,50
1485878400,29.68,0,1014,4.12,33
1485885600,31.87,0,1011,6.2,26
1485892800,32.68,20,1013,7.72,24
1485900000,30.68,0,1013,8.8,40
1485943200,17.89,0,1013,1.54,67
1485950400,18.67,0,1013,0.51,63
1485957600,23.68,0,1014,2.06,50
1485964800,28.68,0,1013,3.6,37
1485972000,31.74,0,1010,6.2,26
1485979200,32.68,20,1012,7.2,28
1485986400,29.68,20,1012,8.23,31
1486029600,18.08,0,1012,2.6,67
1486036800,16.81,0,1013,1.03,69
1486044000,22.68,0,1013,1.54,50
1486051200,26.68,0,1013,4.63,39
1486058400,28.68,0,1012,5.7,35
1486065600,28.68,0,1012,7.2,35
1486072800,26.68,75,1012,7.2,34
1486116000,16.02,75,1013,3.1,87
1486123200,14.14,40,1014,1.03,70
1486130400,17.68,75,1014,1.54,59
1486137600,20.68,75,1013,1.54,53
1486144800,22.34,75,1012,5.7,41
1486152000,23.68,40,1014,6.2,41
1486159200,21.68,75,1015,6.7,53
1486202400,14.1,75,1016,3.6,82
1486209600,15.28,75,1017,1.03,80
1486216800,17.68,75,1017,2.1,82
1486224000,20.68,75,1018,4.63,64
1486231200,24.26,40,1016,6.2,47
1486238400,24.68,75,1017,6.7,47
1486245600,24.68,40,1016,4.63,44
1486288800,14.92,0,1014,0.51,77
1486296000,15.92,0,1015,1.54,79
1486303200,20.68,0,1015,1.54,56
1486310400,26.95,0,1013,1.0,36
1486317600,30.26,0,1010,4.63,23
1486324800,32.68,0,1012,5.14,18
1486332000,31.68,0,1011,7.2,18
1486375200,17.78,0,1011,1.03,55
1486382400,18.13,0,1012,1.03,57
1486389600,24.68,0,1013,2.06,41
1486396800,28.68,0,1013,3.6,32
1486404000,31.28,0,1009,5.7,24
1486411200,32.68,20,1011,7.72,26
1486418400,28.68,20,1011,8.23,28
1486461600,17.75,0,1011,0.0,55
1486468800,17.53,0,1012,1.54,54
1486476000,23.68,0,1013,2.1,38
1486483200,27.68,0,1013,3.6,32
1486490400,29.14,0,1011,5.14,28
1486497600,29.68,0,1012,7.2,31
1486504800,26.68,0,1012,8.23,37
1486548000,14.5,20,1014,3.1,94
1486555200,12.88,75,1016,2.6,86
1486562400,16.68,0,1015,2.06,77
1486569600,22.68,0,1015,3.1,41
1486576800,25.95,0,1013,4.63,37
1486584000,27.68,0,1015,5.7,30
1486591200,27.68,0,1015,6.2,26
1486634400,15.03,0,1016,2.1,76
1486641600,14.13,20,1016,2.1,69
1486648800,19.68,40,1016,2.06,52
1486656000,23.68,40,1016,5.7,41
1486663200,26.94,20,1013,5.7,31
1486670400,27.68,40,1014,8.23,32
1486677600,25.68,20,1014,7.2,36
1486720800,17.14,75,1013,2.6,59
1486728000,17.47,40,1013,2.6,64
1486735200,20.68,75,1015,1.54,53
1486742400,24.68,40,1015,1.54,36
1486749600,27.61,40,1012,2.6,28
1486756800,30.68,40,1014,4.63,24
1486764000,29.68,20,1013,7.72,27
1486807200,17.23,0,1015,1.03,58
1486814400,19.1,0,1016,0.0,50
1486821600,23.68,0,1017,1.54,36
1486828800,27.68,0,1016,4.12,30
1486836000,30.0,0,1014,6.2,25
1486843200,31.68,0,1015,7.2,24
1486850400,29.68,20,1015,7.2,27
1486893600,17.71,0,1014,1.03,67
1486900800,17.33,0,1014,1.54,62
1486908000,23.68,0,1015,1.54,50
1486915200,27.68,0,1015,4.12,34
1486922400,30.94,0,1011,5.14,25
1486929600,32.68,20,1013,5.7,24
1486936800,31.68,20,1011,6.7,27
1486980000,19.37,0,1011,1.03,67
1486987200,18.67,0,1012,0.0,62
1486994400,24.68,0,1013,1.54,44
1487001600,26.46,0,1012,4.63,30
1487008800,30.61,0,1010,8.23,26
1487016000,30.68,20,1012,8.8,29
1487023200,26.14,20,1011,8.2,34
1487066400,18.32,0,1013,2.1,82
1487073600,19.15,0,1014,2.1,81
1487080800,23.92,0,1015,1.0,56
1487088000,26.35,0,1014,5.1,44
1487095200,27.26,0,1012,6.7,39
1487102400,27.89,0,1013,5.7,37
1487109600,25.78,0,1013,5.1,39
1487152800,18.39,0,1016,3.1,82
1487160000,17.65,0,1017,1.5,72
1487167200,23.5,0,1018,1.5,56
1487174400,25.7,0,1017,3.6,39
1487181600,27.81,0,1015,5.1,27
1487188800,27.37,20,1015,6.7,35
1487196000,25.53,0,1015,7.2,37
1487239200,16.6,0,1017,1.0,82
1487246400,17.97,0,1018,2.1,74
1487253600,23.9,0,1017,1.0,56
1487260800,26.51,0,1016,3.1,42
1487268000,27.68,20,1015,6.2,33
1487275200,26.45,75,1015,8.8,39
1487282400,24.05,75,1016,7.7,47
1487325600,16.35,0,1014,0.5,87
1487332800,16.55,0,1015,1.0,79
1487340000,21.94,0,1016,1.5,59
1487347200,25.31,0,1016,4.1,47
1487354400,24.84,20,1015,7.2,43
1487361600,24.53,40,1015,7.2,44
1487368800,23.41,40,1015,7.2,43
1487412000,16.29,0,1018,2.1,58
1487419200,15.91,0,1019,1.0,56
1487426400,22.7,0,1019,1.0,45
1487433600,25.69,0,1018,3.1,38
1487440800,27.68,0,1015,5.7,29
1487448000,28.6,0,1016,6.2,26
1487455200,26.7,0,1016,6.2,28
1487498400,18.01,0,1015,0.0,67
1487505600,17.88,0,1016,1.5,58
1487512800,24.58,0,1017,1.5,40
1487520000,26.39,0,1016,2.1,30
1487527200,31.25,0,1014,4.6,25
1487534400,30.15,0,1014,7.7,21
1487541600,28.12,0,1014,6.7,23
1487584800,19.43,0,1014,2.1,48
1487592000,19.08,0,1014,1.0,57
1487599200,26.06,0,1015,0.5,31
1487606400,28.29,0,1015,2.6,27
1487613600,31.12,0,1012,5.7,19
1487620800,31.08,0,1013,6.2,17
1487628000,28.5,0,1013,7.2,29
1487671200,19.92,0,1014,1.5,67
1487678400,19.54,0,1015,1.5,64
1487685600,26.68,0,1016,1.54,45
1487692800,30.68,0,1017,3.1,35
1487700000,33.2,0,1012,4.12,28
1487707200,33.68,0,1014,6.2,32
1487714400,32.68,0,1013,7.2,38
1487757600,21.35,0,1011,2.6,68
1487764800,20.54,0,1012,1.54,70
1487772000,26.64,0,1013,1.54,50
1487779200,30.68,0,1012,4.12,40
1487786400,31.67,0,1009,6.2,33
1487793600,28.8,0,1009,8.23,40
1487800800,29.64,0,1011,6.7,43
1487844000,19.42,0,1011,1.03,73
1487851200,19.61,0,1012,1.54,77
1487858400,24.68,0,1013,1.54,61
1487865600,27.15,0,1012,4.12,45
1487872800,30.87,20,1011,5.7,38
1487880000,30.68,75,1012,6.7,40
1487887200,26.32,0,1011,6.2,45
1487930400,20.17,0,1013,2.1,68
1487937600,20.36,20,1014,0.51,76
1487944800,24.64,0,1015,1.54,64
1487952000,28.68,0,1015,3.6,48
1487959200,30.47,40,1011,5.14,40
1487966400,30.68,0,1014,5.7,40
1487973600,28.68,75,1014,6.7,45
1488016800,19.0,0,1012,0.51,64
1488024000,20.47,40,1013,1.03,70
1488031200,25.68,0,1014,2.06,50
1488038400,28.68,40,1014,3.6,45
1488045600,31.26,40,1010,5.14,36
1488052800,29.68,75,1013,7.72,43
1488060000,26.68,75,1013,7.2,51
1488103200,19.12,75,1012,2.1,68
1488110400,20.41,40,1014,2.6,76
1488117600,21.68,75,1016,2.1,73
1488124800,24.68,75,1016,2.06,57
1488132000,27.85,40,1013,1.54,45
1488139200,29.68,75,1014,4.12,45
1488146400,29.68,40,1013,6.2,45
1488189600,18.97,0,1015,1.54,78
1488196800,19.2,0,1016,2.1,81
1488204000,23.68,75,1017,2.1,65
1488211200,26.95,20,1015,2.6,51
1488218400,29.21,20,1014,4.63,42
1488225600,30.68,20,1015,6.2,40
1488232800,28.68,40,1016,6.2,45
1488276000,17.78,0,1015,3.1,77
1488283200,18.07,0,1016,2.1,84
1488290400,22.68,0,1017,1.54,69
1488297600,26.68,20,1016,3.6,51
1488304800,29.8,0,1013,4.12,40
1488312000,31.68,20,1014,5.7,38
1488319200,29.68,20,1013,5.7,40
1488362400,17.95,0,1012,0.51,82
1488369600,18.51,20,1012,2.1,86
1488376800,23.64,75,1013,2.1,65
1488384000,27.68,75,1012,4.12,45
1488391200,29.34,40,1010,6.7,40
1488398400,29.68,75,1011,7.2,40
1488405600,27.68,40,1011,6.2,39
1488448800,15.86,0,1013,1.03,82
1488456000,17.21,75,1015,1.03,87
1488463200,21.68,40,1016,2.6,69
1488470400,25.68,20,1015,2.06,41
1488477600,28.0,20,1012,4.63,35
1488484800,27.68,40,1013,8.8,37
1488492000,26.68,75,1014,6.7,42
1488535200,16.36,0,1013,1.03,68
1488542400,17.08,0,1013,1.03,63
1488549600,20.68,75,1015,2.06,53
1488556800,23.68,75,1015,3.6,44
1488564000,27.4,40,1012,3.1,35
1488571200,26.68,75,1015,6.2,45
1488578400,23.68,75,1014,7.72,38
1488621600,13.55,0,1015,1.54,58
1488628800,13.87,0,1016,1.54,59
1488636000,19.68,20,1016,2.1,34
1488643200,23.68,0,1015,4.12,33
1488650400,26.74,0,1013,5.7,30
1488657600,27.68,20,1014,6.2,30
1488664800,26.68,20,1014,5.7,28
1488708000,14.42,0,1011,2.1,62
1488715200,13.34,0,1013,1.54,73
1488722400,19.68,40,1014,1.03,52
1488729600,25.68,75,1013,1.54,36
1488736800,28.87,40,1011,4.63,25
1488744000,28.68,75,1013,5.14,23
1488751200,26.68,75,1013,6.2,26
1488794400,16.53,0,1013,2.6,58
1488801600,14.54,0,1015,1.03,63
1488808800,22.68,0,1015,1.03,35
1488816000,25.68,0,1014,1.54,28
1488823200,31.17,20,1009,4.63,17
1488830400,31.68,0,1012,4.63,18
1488837600,31.68,0,1011,5.14,17
1488880800,16.77,0,1010,1.03,45
1488888000,17.07,75,1011,1.03,53
1488895200,23.68,0,1013,1.03,33
1488902400,27.68,75,1013,3.1,26
1488909600,30.34,40,1010,5.14,20
1488916800,29.68,40,1013,5.7,29
1488924000,27.68,75,1013,4.63,24
1488967200,15.84,0,1012,2.1,62
1488974400,13.62,0,1014,0.51,62
1488981600,22.68,0,1014,1.03,31
1488988800,25.68,0,1014,3.6,26
1488996000,26.95,0,1011,5.7,21
1489003200,26.68,0,1013,7.72,23
1489010400,24.68,0,1014,5.7,22
1489053600,14.43,20,1016,1.03,67
1489060800,14.13,20,1018,0.51,73
1489068000,18.68,20,1019,2.57,52
1489075200,21.68,0,1020,4.63,38
1489082400,24.34,0,1017,4.63,36
1489089600,25.68,0,1018,4.12,34
1489096800,24.68,0,1017,5.7,34
1489140000,14.63,0,1015,0.51,66
1489147200,13.2,0,1016,1.03,72
1489154400,19.68,0,1017,1.03,56
1489161600,23.68,0,1017,2.6,36
1489168800,27.0,0,1014,5.14,21
1489176000,27.68,0,1016,5.7,21
1489183200,26.68,0,1015,7.2,18
1489226400,12.58,0,1017,1.54,58
1489233600,12.07,0,1019,2.1,67
1489240800,18.68,0,1019,3.09,45
1489248000,22.68,0,1019,3.1,35
1489255200,25.54,0,1017,6.2,26
1489262400,26.68,0,1018,6.7,23
1489269600,26.68,0,1018,5.7,21
1489312800,11.15,0,1016,2.6,66
1489320000,11.2,0,1016,2.1,68
1489327200,19.68,0,1015,1.03,40
1489334400,28.21,0,1013,1.54,23
1489341600,31.61,0,1010,2.6,15
1489348800,33.68,0,1011,5.14,13
1489356000,32.68,0,1011,5.7,15
1489399200,12.61,0,1010,1.03,47
1489406400,12.88,20,1011,1.03,60
1489413600,23.68,0,1012,2.1,31
1489420800,26.93,0,1011,3.6,22
1489428000,29.95,20,1009,5.14,20
1489435200,31.68,0,1011,5.14,22
1489442400,28.68,40,1011,6.2,30
1489485600,16.38,75,1013,4.12,88
1489492800,14.42,40,1015,4.12,83
1489500000,17.68,75,1016,1.54,72
1489507200,20.64,75,1015,3.1,59
1489514400,23.47,40,1013,6.2,47
1489521600,24.68,20,1014,6.2,44
1489528800,23.68,20,1015,5.7,47
1489572000,11.72,0,1016,0.51,82
1489579200,12.74,0,1017,3.1,92
1489586400,19.68,0,1017,2.06,56
1489593600,23.68,0,1017,3.1,57
1489600800,27.54,0,1014,3.6,28
1489608000,28.68,0,1015,4.63,23
1489615200,27.68,0,1015,5.7,26
1489658400,15.14,0,1014,0.0,72
1489665600,13.87,0,1016,2.6,82
1489672800,22.68,0,1017,2.1,43
1489680000,25.68,0,1016,2.1,39
1489687200,29.07,0,1014,4.12,26
1489694400,29.68,0,1015,7.72,27
1489701600,26.68,40,1016,3.1,34
1489744800,15.47,0,1016,1.03,82
1489752000,13.28,0,1018,1.03,89
1489759200,20.68,0,1018,1.54,56
1489766400,26.68,20,1018,1.54,37
1489773600,29.21,0,1015,5.7,27
1489780800,29.68,40,1016,5.14,27
1489788000,27.68,40,1016,4.63,26
1489831200,16.13,0,1014,1.03,77
1489838400,14.8,0,1015,0.51,81
1489845600,22.68,0,1016,2.1,46
1489852800,25.33,0,1015,1.54,37
1489860000,31.28,0,1012,4.63,26
1489867200,31.68,20,1016,7.2,24
1489874400,28.68,0,1015,6.7,30
1489917600,15.86,0,1015,2.6,63
1489924800,13.68,0,1018,3.1,78
1489932000,22.68,0,1018,1.54,53
1489939200,24.68,0,1017,2.06,44
1489946400,27.67,0,1014,3.6,34
1489953600,28.68,40,1016,6.7,32
1489960800,26.68,20,1017,5.7,37
1490004000,13.89,0,1017,0.51,82
1490011200,13.16,20,1018,1.03,91
1490018400,19.68,0,1018,1.03,68
1490025600,24.64,75,1017,2.1,44
1490032800,27.61,40,1014,5.7,35
1490040000,27.68,75,1016,7.2,34
1490047200,25.68,40,1016,5.7,39
1490090400,15.02,0,1014,1.03,72
1490097600,13.61,0,1016,1.03,86
1490104800,21.68,0,1016,1.03,53
1490112000,25.68,0,1016,2.57,39
1490119200,28.87,0,1013,5.7,29
1490126400,29.68,20,1015,5.7,27
1490133600,26.68,20,1015,7.2,34
1490176800,15.88,0,1015,1.54,82
1490184000,12.49,0,1016,1.03,92
1490191200,20.68,0,1016,1.03,56
1490198400,24.68,20,1016,3.1,41
1490205600,26.42,0,1013,7.72,39
1490212800,26.68,20,1015,6.2,39
1490220000,24.68,0,1016,6.2,44
1490263200,16.29,0,1014,0.0,87
1490270400,13.41,0,1015,1.54,86
1490277600,20.68,0,1016,1.03,64
1490284800,26.68,0,1016,4.12,37
1490292000,26.16,0,1014,7.2,40
1490299200,26.68,0,1016,6.7,37
1490306400,25.68,0,1016,6.2,34
1490349600,14.9,100,1016,2.6,88
1490356800,13.61,100,1017,2.1,90
1490364000,14.68,100,1018,2.1,82
1490371200,15.68,100,1018,1.54,82
1490378400,16.14,100,1017,2.06,74
1490385600,15.68,100,1017,4.63,77
1490392800,16.68,75,1017,2.6,68
1490436000,15.06,75,1014,1.54,72
1490443200,14.99,40,1015,1.54,76
1490450400,17.68,20,1016,1.03,63
1490457600,21.68,20,1016,1.54,46
1490464800,24.74,0,1014,4.12,38
1490472000,25.68,40,1016,7.2,34
1490479200,21.68,40,1016,6.2,43
1490522400,12.34,0,1017,1.03,76
1490529600,10.67,40,1018,1.54,91
1490536800,17.68,0,1017,1.54,59
1490544000,21.68,0,1017,2.57,43
1490551200,23.87,20,1015,4.12,39
1490558400,25.68,0,1016,5.7,32
1490565600,23.68,0,1016,5.7,33
1490608800,15.11,0,1015,0.51,71
1490616000,11.47,0,1017,1.54,89
1490623200,18.68,0,1017,1.03,52
1490630400,22.68,0,1017,1.54,41
1490637600,27.07,0,1014,2.6,27
1490644800,27.68,0,1015,3.6,24
1490652000,26.68,0,1015,6.2,26
1490695200,15.06,0,1015,1.03,76
1490702400,11.88,0,1016,1.03,88
1490709600,19.68,0,1016,1.03,56
1490716800,24.68,0,1016,5.14,36
1490724000,25.22,0,1013,5.7,33
1490731200,27.68,0,1014,5.14,28
1490738400,25.68,0,1015,5.14,34
1490781600,12.49,20,1016,1.03,88
1490788800,13.14,40,1017,2.1,86
1490796000,16.68,40,1018,2.6,72
1490803200,19.68,40,1018,4.12,60
1490810400,22.0,20,1017,4.12,46
1490817600,23.68,40,1018,5.14,41
1490824800,21.68,20,1018,4.63,38
1490868000,11.21,0,1015,0.51,82
1490875200,10.14,0,1016,1.03,91
1490882400,16.68,0,1016,1.54,55
1490889600,21.68,0,1016,2.6,40
1490896800,24.54,0,1013,4.63,34
1490904000,24.68,0,1014,4.63,34
1490911200,23.68,0,1013,5.7,33
1490954400,10.91,0,1014,1.03,76
1490961600,10.42,0,1016,1.03,90
1490968800,18.68,0,1017,1.54,56
1490976000,21.68,0,1017,2.6,40
1490983200,24.8,0,1014,3.1,33
1490990400,25.68,0,1016,4.12,34
1490997600,23.68,0,1016,5.7,33
1491040800,12.0,0,1017,2.6,82
1491048000,10.35,20,1019,1.54,90
1491055200,15.68,75,1020,1.54,63
1491062400,17.68,75,1020,4.63,55
1491069600,18.96,75,1020,5.14,51
1491076800,20.68,75,1021,4.63,43
1491084000,19.68,75,1021,6.7,43
1491127200,11.75,0,1020,2.6,87
1491134400,8.88,0,1022,1.54,94
1491141600,15.68,0,1022,1.54,67
1491148800,19.68,0,1021,2.1,52
1491156000,22.53,0,1018,3.6,39
1491163200,23.68,0,1018,3.6,36
1491170400,23.68,0,1017,3.6,31
1491213600,13.88,0,1013,1.03,66
1491220800,10.54,20,1014,2.1,83
1491228000,17.68,0,1014,1.03,45
1491235200,22.68,0,1014,2.1,33
1491242400,25.21,40,1011,29.84,26
1491249600,23.46,0,1012,5.14,28
1491256800,23.68,0,1013,4.63,27
1491300000,13.65,0,1014,1.03,67
1491307200,13.34,75,1016,0.0,74
1491314400,18.68,40,1017,2.06,52
1491321600,21.68,40,1017,4.12,40
1491328800,23.73,40,1015,3.6,34
1491336000,23.68,40,1017,4.63,33
1491343200,22.68,0,1018,6.2,38
1491386400,12.23,0,1018,0.51,82
1491393600,9.81,0,1019,1.03,92
1491400800,16.68,0,1019,1.54,63
1491408000,22.68,0,1018,1.54,41
1491415200,25.2,0,1014,2.06,31
1491422400,26.68,0,1016,3.6,24
1491429600,25.68,0,1015,5.14,24
1491472800,13.77,0,1013,1.03,66
1491480000,11.21,0,1015,1.03,79
1491487200,19.68,0,1014,1.54,46
1491494400,23.68,0,1014,2.57,33
1491501600,26.68,0,1013,4.63,28
1491508800,25.68,75,1012,5.14,28
1491516000,22.68,75,1013,7.72,33
1491559200,12.16,75,1017,4.12,77
1491566400,12.08,40,1018,2.6,87
1491573600,13.68,75,1019,2.6,82
1491580800,16.68,75,1019,4.63,59
1491588000,15.47,40,1018,6.2,66
1491595200,14.68,75,1018,4.63,63
1491602400,15.68,75,1018,3.6,55
1491645600,9.05,40,1016,0.51,81
1491652800,9.55,40,1017,1.54,88
1491660000,12.68,75,1017,1.54,76
1491667200,15.68,40,1017,2.57,55
1491674400,17.52,20,1017,6.2,42
1491681600,17.68,20,1018,3.1,39
1491688800,18.68,20,1018,3.6,28
1491732000,5.44,0,1016,1.54,81
1491739200,6.4,0,1018,1.54,90
1491746400,14.68,20,1017,1.54,47
1491753600,17.68,40,1016,2.06,34
1491760800,20.94,0,1014,3.1,27
1491768000,22.68,0,1015,4.63,20
1491775200,20.68,0,1016,5.7,24
1491818400,6.11,0,1017,0.51,81
1491825600,7.67,0,1019,1.54,81
1491832800,16.68,0,1018,1.54,45
1491840000,22.68,0,1018,1.54,25
1491847200,25.74,0,1015,4.12,21
1491854400,27.68,0,1016,3.6,15
1491861600,26.68,0,1015,3.6,18
1491904800,9.27,0,1014,0.51,57
1491912000,9.76,0,1015,0.51,67
1491919200,20.68,0,1015,1.03,30
1491926400,26.68,0,1014,1.54,21
1491933600,29.8,20,1010,2.1,15
1491940800,30.68,0,1011,2.57,12
1491948000,28.68,0,1012,4.63,17
1491991200,11.23,0,1013,0.51,66
1491998400,10.95,0,1014,1.54,73
1492005600,19.68,0,1015,2.1,43
1492012800,23.53,0,1014,2.6,27
1492020000,26.87,0,1012,5.14,21
1492027200,26.68,0,1013,5.14,24
1492034400,23.68,0,1013,7.2,33
1492077600,12.7,0,1013,1.0,87
1492084800,11.51,0,1015,2.6,88
1492092000,16.68,0,1015,1.54,68
1492099200,20.68,0,1015,2.6,49
1492106400,22.67,0,1013,3.1,36
1492113600,22.68,0,1013,5.7,33
1492120800,21.68,0,1014,5.7,40
1492164000,9.56,0,1014,0.0,87
1492171200,8.47,0,1016,1.03,94
1492178400,15.68,0,1017,2.1,67
1492185600,18.68,0,1017,3.6,52
1492192800,22.4,40,1014,4.12,40
1492200000,20.68,75,1016,5.7,43
1492207200,19.68,75,1016,7.72,46
1492250400,12.26,0,1015,0.51,77
1492257600,10.49,20,1016,1.54,89
1492264800,16.68,0,1017,2.1,72
1492272000,19.68,0,1017,1.54,49
1492279200,21.61,75,1015,1.03,44
1492286400,21.68,75,1016,2.1,43
1492293600,19.68,75,1016,3.1,52
1492336800,14.23,0,1013,2.6,77
1492344000,13.68,75,1013,2.6,78
1492351200,17.68,75,1013,2.1,68
1492358400,20.68,75,1013,1.54,46
1492365600,21.87,100,1012,2.6,41
1492372800,21.68,75,1013,3.1,40
1492380000,20.68,0,1014,4.63,43
1492423200,11.04,0,1013,3.6,81
1492430400,11.14,20,1014,1.54,86
1492437600,16.68,20,1014,1.54,63
1492444800,19.68,40,1013,2.1,49
1492452000,23.08,40,1011,4.12,35
1492459200,22.68,75,1012,5.14,38
1492466400,20.68,75,1013,4.63,40
1492509600,13.25,75,1014,2.6,82
1492516800,13.61,40,1015,2.6,81
1492524000,16.68,40,1016,4.12,72
1492531200,20.68,40,1016,2.6,49
1492538400,23.26,20,1013,3.6,38
1492545600,22.68,40,1014,8.23,38
1492552800,18.68,40,1017,10.3,59
1492596000,11.36,75,1018,2.6,82
1492603200,12.81,40,1019,1.54,86
1492610400,16.68,75,1020,1.54,72
1492617600,20.68,75,1020,2.6,49
1492624800,21.41,75,1019,3.6,48
1492632000,21.68,75,1020,3.6,46
1492639200,19.68,75,1020,4.12,56
1492682400,14.3,100,1021,1.03,94
1492689600,14.14,100,1022,1.54,93
1492696800,15.39,75,1022,1.54,88
1492704000,14.68,100,1022,2.1,94
1492711200,16.17,100,1020,4.63,89
1492718400,15.68,100,1021,3.1,88
1492725600,15.68,75,1020,2.6,88
1492768800,14.18,75,1019,2.6,94
1492776000,15.14,100,1019,2.6,89
1492783200,15.68,100,1020,1.03,94
1492790400,17.68,100,1020,2.06,82
1492797600,20.33,40,1018,1.03,63
1492804800,21.68,40,1017,1.54,53
1492812000,21.68,20,1017,2.1,53
1492855200,14.1,75,1019,0.51,77
1492862400,13.81,75,1019,2.6,83
1492869600,16.68,75,1020,1.03,68
1492876800,20.68,75,1019,2.57,49
1492884000,23.59,20,1015,5.14,44
1492891200,24.68,20,1016,5.7,34
1492898400,22.68,20,1016,4.63,27
1492941600,12.43,0,1016,1.03,76
1492948800,9.42,40,1018,2.1,89
1492956000,18.68,20,1018,1.03,39
1492963200,20.68,40,1018,2.06,32
1492970400,22.28,40,1016,4.12,29
1492977600,20.68,75,1017,6.2,37
1492984800,18.68,40,1018,7.2,32
1493028000,10.34,0,1017,1.54,71
1493035200,7.63,0,1018,1.03,90
1493042400,13.68,40,1018,1.54,58
1493049600,17.68,40,1017,1.54,39
1493056800,18.54,75,1015,4.12,38
1493064000,17.0,75,1016,5.14,45
1493071200,15.68,100,1017,6.2,44
1493114400,10.02,75,1018,2.1,81
1493121600,9.13,40,1022,2.1,89
1493128800,13.68,20,1022,3.1,58
1493136000,14.68,75,1023,1.54,44
1493143200,17.74,40,1021,3.1,40
1493150400,15.68,40,1021,3.09,48
1493157600,16.68,0,1022,4.63,36
1493200800,5.05,0,1021,0.51,87
1493208000,4.95,0,1023,1.03,94
1493215200,11.68,0,1022,1.03,66
1493222400,15.68,0,1021,2.1,44
1493229600,20.33,0,1019,2.1,30
1493236800,21.68,0,1019,2.6,23
1493244000,20.68,0,1018,4.63,19
1493287200,5.02,0,1017,1.03,81
1493294400,5.16,0,1019,1.54,78
1493301600,15.68,0,1019,0.51,33
1493308800,21.68,0,1018,1.54,18
1493316000,25.08,0,1016,4.63,16
1493323200,25.68,0,1017,6.7,12
1493330400,22.68,0,1018,3.6,13
1493373600,6.65,0,1018,1.03,65
1493380800,5.83,0,1020,1.54,71
1493388000,17.68,0,1019,1.03,29
1493395200,22.68,0,1019,2.06,23
1493402400,26.74,0,1015,1.54,14
1493409600,26.68,0,1016,5.14,15
1493416800,23.68,0,1017,5.14,17
1493460000,7.21,0,1015,1.03,70
1493467200,6.63,0,1018,1.54,73
1493474400,18.68,0,1017,1.54,34
1493481600,23.68,0,1016,1.03,23
1493488800,27.74,0,1013,1.54,15
1493496000,28.68,0,1015,4.63,14
1493503200,26.68,0,1015,4.12,18
1493546400,6.31,0,1014,0.51,70
1493553600,7.17,0,1016,1.54,77
