date,rhmin,rhmax,tmin,tmax,temp,wind,rs,rh,pressure,et0,ra,et0_pmfao56,et0_hs,et0_fao24,et0_hamon
2021-11-05,24.0,63.8,8.8,25.8,17.3,13.9,30.6,43.9,960.0,7.19,40.69356085031736,7.109792846285366,5.505828630909491,6.568325152351889,3.738163938498671
2021-11-06,22.1,83.6,7.9,24.9,16.4,16.2,31.4,52.8,963.0,7.09,40.8436609793522,7.0788101454989185,5.379794647361572,6.459423582132631,3.548146060579885
2021-11-07,19.2,83.0,8.9,27.2,18.0,14.0,31.2,51.1,961.0,7.48,40.99073423165349,7.427634679539517,5.8728855726578155,6.563673870733964,3.937083508521247
2021-11-08,18.5,72.3,11.3,29.5,20.4,13.1,31.2,45.4,959.0,8.02,41.134761384302024,7.967241256006207,6.285899519003819,7.014104771579846,4.592333347546759
2021-11-09,36.6,83.0,11.6,24.5,18.0,18.9,30.6,59.8,960.0,6.65,41.275724258330115,6.6061134453713475,4.965121201935013,6.401906107029776,3.9680231018964713
2021-11-10,40.1,95.0,9.7,24.4,17.0,15.3,28.2,67.6,961.0,5.67,41.413605680154724,5.742818286204551,5.164417627851009,5.290341942601484,3.7418427547945186
2021-11-11,38.5,78.8,11.3,25.3,18.3,16.4,30.7,58.6,961.0,6.57,41.54838944276988,6.588354667844799,5.251795694373105,6.362394875659934,4.073764554160606
2021-11-12,37.6,83.2,10.6,25.4,18.0,17.4,30.3,60.4,961.0,6.59,41.68006026681149,6.591476492271456,5.370311690477465,6.226207223906931,4.01278156466217
2021-11-13,32.4,70.3,11.4,23.0,17.2,15.9,29.2,51.4,963.0,6.4,41.8086037616045,6.414705416427861,4.658932782836052,6.11740254294332,3.830817769826994
2021-11-14,16.4,67.4,10.1,27.1,18.6,14.7,32.6,41.9,959.0,8.1,41.93400638630005,8.053112256526983,5.891146000415502,7.325008284953004,4.195854998322758
2021-11-15,22.5,67.2,10.6,25.3,18.0,16.7,32.0,44.8,961.0,7.63,42.05625541120595,7.60497560339592,5.4004452263668865,7.131347393420845,4.0553615988795
2021-11-16,22.8,61.9,11.6,28.1,19.8,14.6,31.9,42.4,959.0,8.16,42.17533887941113,8.018749107803988,6.036664572295331,7.30211261811192,4.553540977205701
2021-11-17,19.9,54.2,11.2,28.5,19.8,14.7,32.7,37.0,959.0,8.54,42.29124556879942,8.452172470420178,6.198263283153034,7.676737294717591,4.568531253489873
2021-11-18,18.6,68.0,11.3,28.6,20.0,15.1,31.8,43.3,959.0,8.37,42.40396495454473,8.283727280442431,6.249043272037377,7.30890729062066,4.640853804308632
2021-11-19,29.9,78.5,12.1,27.2,19.6,18.0,32.0,54.2,959.0,7.78,42.51348717217418,7.689014493714349,5.78911133366762,7.094094394557084,4.540438840361891
2021-11-20,24.4,96.0,10.0,29.3,19.6,15.8,32.2,60.2,960.0,7.97,42.619802981281474,7.906601929564443,6.5612530999925305,6.755725441702275,4.554275315693941
2021-11-21,20.3,76.1,12.6,30.6,21.6,15.5,32.4,48.2,958.0,8.83,42.72290372996715,8.70727525978911,6.704317344208405,7.516797126665325,5.175962749546471
2021-11-22,16.7,67.0,14.2,32.3,23.2,14.9,32.5,41.8,956.0,9.51,42.8227813200775,9.343922100176222,7.023110256606365,7.940377886704391,5.7367866734496715
2021-11-23,36.2,74.7,14.0,26.4,20.2,16.8,32.1,55.4,957.0,7.32,42.91942817330846,7.288614241019747,5.384236932569931,7.075387408105966,4.769239386708754
2021-11-24,39.8,88.0,12.2,23.8,18.0,15.3,22.5,63.9,962.0,5.37,43.01283719823492,5.359304998111021,4.906450047231878,4.356713424984557,4.1677942236033605
2021-11-25,16.2,82.7,10.2,31.3,20.8,13.3,32.7,49.4,960.0,8.69,43.103001758321234,8.608961117872337,7.169067831212834,7.2847228487803575,4.977851370305678
2021-11-26,33.0,80.8,13.9,26.3,20.1,17.8,31.5,56.9,958.0,7.35,43.18991564096196,7.320896758333044,5.4033912024597015,6.9252585141000695,4.776795423362348
2021-11-27,36.0,90.5,11.8,23.2,17.5,18.2,28.0,63.2,962.0,6.01,43.27357302759778,6.03851420463915,4.822793550738529,5.61079839902929,4.070233936494124
2021-11-28,19.3,69.1,10.4,28.7,19.6,12.6,32.8,44.2,960.0,8.01,43.35396846494482,7.96167348023263,6.499068297829584,7.286465356352868,4.651961383776435
2021-11-29,19.8,54.6,13.4,27.9,20.6,15.3,32.3,37.2,958.0,8.58,43.43109683737125,8.481818901651886,5.956059574114575,7.728768768649981,4.963118102165748
2021-11-30,30.1,76.7,10.4,24.2,17.3,16.7,32.6,53.4,959.0,6.96,43.504953340449475,6.99690625936319,5.30335605384972,6.864714158310904,4.0468354120431576
2021-12-01,27.6,88.2,9.3,26.0,17.6,15.6,32.9,57.9,960.0,7.21,43.5755334557072,7.1946027388406595,5.895147609227288,6.726135083566288,4.131914741439112
2021-12-02,29.9,75.6,10.4,27.2,18.8,15.8,30.7,52.8,959.0,7.42,43.64283292659655,7.393288464983389,6.1297069863276175,6.6101481123471135,4.462460812443038
2021-12-03,30.9,75.7,12.7,26.0,19.4,16.1,33.0,53.3,960.0,7.42,43.70684773569491,7.415534518993008,5.5546897554183605,7.20708719611266,4.641616017433892
2021-12-04,20.0,57.4,12.4,31.2,21.8,12.3,33.6,38.7,958.0,8.76,43.767574083148226,8.70116746174358,7.056212055991515,7.941330798811587,5.402310102694304
2021-12-05,18.1,55.9,14.3,33.1,23.7,15.0,33.9,37.0,957.0,10.01,43.82500836636291,9.89006914677541,7.418056431753839,8.539370796591719,6.093616262186095
2021-12-06,35.5,81.8,13.7,27.4,20.5,4.3,32.8,58.6,957.0,5.85,43.87914716094881,6.072940577287242,5.833355391079255,6.3351011331155584,4.996845926870656
2021-12-07,30.8,88.2,11.7,27.1,19.4,3.3,32.3,59.5,960.0,5.46,43.92998720291376,5.7470688829556735,6.007668203272438,6.008081581910063,4.6716925468908626
2021-12-08,26.0,79.2,11.2,29.3,20.2,16.0,33.7,52.6,958.0,8.36,43.977525372105916,8.33242698167085,6.66544989734703,7.5021672741166645,4.917914564650035
2021-12-09,28.6,68.7,14.0,28.6,21.3,15.4,33.2,48.7,955.0,8.24,44.02175867689901,8.167423077588719,6.172432695491021,7.651352068769482,5.274561799898087
2021-12-10,47.4,81.5,13.3,23.0,18.2,18.8,32.8,64.4,957.0,6.13,44.06268424011327,6.245055293865662,4.622745775780586,6.713243652442954,4.350556993432805
2021-12-11,51.8,94.9,13.1,20.8,17.0,15.7,22.0,73.4,960.0,4.27,44.100299286162766,4.364868950978014,3.980215098540445,3.90436790521463,4.0404610102910645
2021-12-12,36.2,77.2,13.2,23.1,18.2,16.4,28.8,56.7,959.0,6.3,44.13460112941978,6.316919937291537,4.677782192660547,6.009906040247092,4.359292604921983
2021-12-13,31.0,68.6,11.3,25.2,18.2,14.9,33.4,49.8,960.0,7.22,44.16558716378506,7.259819953236811,5.546699036492648,7.186011702247097,4.362984674232484
2021-12-14,25.4,67.6,11.3,26.5,18.9,10.7,33.2,46.5,961.0,7.16,44.19325485345333,7.165403875914774,5.920748900800802,7.071190395156376,4.561484411541915
2021-12-15,21.0,62.8,12.4,29.5,21.0,0.0,33.6,41.9,959.0,4.97,44.217601724862526,5.236232360516399,6.656336250513126,6.819601961407929,5.204556835046861
2021-12-16,29.7,73.8,12.2,28.0,20.1,0.0,33.8,51.8,959.0,4.99,44.23862535981649,5.37740493417441,6.247458501314886,6.442131783718652,4.922494488022119
2021-12-17,25.6,85.4,10.5,29.4,20.0,0.0,32.8,55.5,960.0,5.105,44.25632338977085,5.2022812121339355,6.816952180417219,6.105474969131605,4.893904157405993
2021-12-18,24.3,65.0,13.6,30.8,22.2,0.0,34.1,44.6,958.0,5.22,44.27069349127301,5.535796541494737,6.898474279420354,6.987053026298676,5.617064720840777
2021-12-19,18.1,70.0,15.5,32.3,23.9,0.0,34.1,44.0,957.0,5.31,44.2817333825483,5.62976853104756,7.120988653394304,7.200977240883211,6.248064925812764
2021-12-20,18.2,67.8,15.5,32.0,23.8,0.0,34.4,43.0,957.0,5.32,44.28944082122604,5.677084321894439,7.040743814736624,7.287993032865688,6.209795538460791
2021-12-21,19.9,73.2,14.4,30.8,22.6,0.0,34.4,46.6,957.0,5.29,44.29381360320019,5.62501925118053,6.809675366172313,7.0344956856916445,5.761095681828853
2021-12-22,28.7,72.5,13.7,29.1,21.4,0.0,34.1,50.6,957.0,5.33,44.2948495626219,5.567842944605198,6.3955410267332535,6.699143569265495,5.344248463378432
2021-12-23,38.3,92.1,12.3,26.9,19.6,0.0,33.0,65.2,961.0,5.11,44.292546573021944,5.380801512894244,5.930670243203072,5.744029562264377,4.77458843299131
2021-12-24,18.9,74.8,14.5,31.5,23.0,0.0,33.8,46.8,959.0,5.25,44.28690254956433,5.51402170679977,7.003378150111075,6.940661232015971,5.903163192487144
2021-12-25,21.9,63.2,15.7,31.9,23.8,0.0,32.3,42.6,958.0,5.17,44.277915452432644,5.349332485713388,6.974627969133605,6.834768149166748,6.203184513241308
2021-12-26,21.4,62.0,16.6,32.1,24.4,0.0,30.1,41.7,958.0,4.85,44.26558329135378,5.076090535110069,6.922759605401777,6.432523767988483,6.436798932784498
2021-12-27,29.3,73.9,15.7,30.4,23.0,0.0,28.9,51.6,958.0,4.68,44.24990413126463,4.956815729238408,6.506970100191919,5.753045822038203,5.893760929415293
2021-12-28,37.2,77.9,15.4,28.9,22.2,0.0,32.3,57.6,958.0,5.16,44.23087609912932,5.495059653266268,6.106114259929164,6.173439292544447,5.6021588263640645
2021-12-29,51.7,89.6,13.5,22.5,18.0,0.0,27.1,70.6,960.0,4.16,44.20849739191575,4.46155134550495,4.44188494691118,4.349135353998462,4.305119392374025
2021-12-30,27.0,69.5,16.3,29.4,22.8,0.0,33.1,48.2,961.0,5.17,44.18276628574145,5.488672825090136,6.102087389936146,6.719440134242365,5.805776089096467
2021-12-31,18.0,64.0,15.8,30.2,23.0,0.0,34.2,41.0,957.0,5.14,44.15368114619974,5.538289183426401,6.4262256722488065,7.215169521865825,5.872602055709453
2022-01-01,20.3,61.1,11.7,28.1,19.9,0.0,34.1,40.7,958.0,4.93,44.12124043987763,5.223953758851768,6.313372532156452,6.827276863170771,4.832621019829858
2022-01-02,21.4,70.4,12.0,29.3,20.6,0.0,34.0,45.9,960.0,5.05,44.08544274707749,5.332541940185132,6.603778420513394,6.7318716015855244,5.042375902791278
2022-01-03,23.2,65.4,14.0,30.6,22.3,0.0,33.6,44.3,961.0,5.17,44.04628677575424,5.413640728648877,6.7602398713392535,6.894658721564317,5.599983698864438
2022-01-04,26.4,72.3,15.4,30.3,22.8,0.0,33.2,49.3,958.0,5.23,44.0037713766795,5.498123421441436,6.481460899606227,6.7102780647709634,5.769287539685102
2022-01-05,30.4,66.4,16.4,30.5,23.4,0.0,32.3,48.4,957.0,5.12,43.957895559843365,5.453364146139743,6.395271366267776,6.6143681874401885,5.98037249959359
2022-01-06,33.3,78.2,14.0,29.0,21.5,0.0,33.0,55.8,957.0,5.12,43.908658512103194,5.455651325402568,6.273469995548816,6.306040187481619,5.301910684568587
2022-01-07,24.2,72.1,14.4,31.6,23.0,0.0,33.8,48.2,957.0,5.27,43.85605961608738,5.591540781071523,6.975922412549414,6.898278267292323,5.8127434171428565
2022-01-08,37.0,75.5,16.3,28.0,22.2,0.0,32.5,56.2,958.0,5.14,43.80009847035968,5.487416029807047,5.629120150259836,6.263762429271914,5.518962519730285
2022-01-09,36.2,86.2,14.2,27.3,20.8,0.0,28.8,61.2,961.0,4.51,43.74077491084773,4.830990261530658,5.732394442821379,5.220322949813381,5.046676535904101
2022-01-10,29.8,74.6,14.8,29.8,22.3,0.0,30.5,52.2,961.0,4.79,43.67808903353629,5.094363208001727,6.372473216699199,5.994328341638836,5.531304422113382
2022-01-11,33.7,67.9,16.7,29.7,23.2,0.0,30.6,50.8,960.0,4.94,43.61204121842225,5.2124662750487705,6.061685751152233,6.150536213152132,5.83878160845374
2022-01-12,36.4,81.9,15.2,29.6,22.4,0.0,31.4,59.2,959.0,5.05,43.542632154725545,5.3539959970599895,6.240483614864628,5.954484290627972,5.541561795619764
2022-01-13,40.4,89.3,13.8,27.6,20.7,0.0,31.2,64.8,960.0,4.9,43.46986286734538,5.213491821539378,5.831407169065069,5.541619143702379,4.97132999202718
2022-01-14,29.4,70.9,15.1,30.9,23.0,0.0,31.6,50.2,958.0,5.0,43.39373474454754,5.2831325526047666,6.615510804034748,6.364191061405044,5.725937770823312
2022-01-15,37.1,80.4,15.9,27.7,21.8,0.0,32.3,58.8,960.0,5.05,43.31424956686332,5.412670430125451,5.532380245428201,6.084974955653159,5.298820673535919
2022-01-16,52.5,88.8,13.9,22.1,18.0,0.0,24.1,70.6,961.0,3.68,43.231409537176255,3.996969335753463,4.14616535733681,3.8330513355550817,4.167733566203544
2022-01-17,32.1,75.5,13.3,23.0,18.2,0.0,22.9,53.8,961.0,3.41,43.145217311967514,3.6975506771113267,4.5264916224159775,4.065172826417579,4.2087757002489585
2022-01-18,24.2,49.8,12.3,26.3,19.3,0.0,32.6,37.0,958.0,4.54,43.05567603368533,4.849749854537116,5.5984543446941535,6.5386050761600805,4.495755492989562
2022-01-19,20.3,48.7,11.3,27.0,19.2,0.0,33.1,34.5,960.0,4.57,42.9627893641986,4.870989887992321,5.899321488977226,6.689495406574311,4.454921224528442
2022-01-20,18.4,52.6,11.8,28.2,20.0,0.0,32.6,35.5,959.0,4.52,42.866561519288965,4.826282587905123,6.150700584529039,6.660184491112992,4.66949055487798
2022-01-21,18.9,53.5,11.8,28.8,20.3,0.0,32.7,36.2,957.0,4.61,42.76699730413018,4.8893233571449795,6.299060642207614,6.704664472731585,4.7434122832820265
2022-01-22,18.4,69.6,10.9,28.2,19.6,0.0,33.4,44.0,960.0,4.72,42.664102149697406,5.05182177354094,6.218453065053138,6.5449447022157035,4.5261921881668465
2022-01-23,19.5,67.9,12.6,30.7,21.6,0.0,33.2,43.7,959.0,4.93,42.557882150043866,5.205885216610561,6.6969467095039334,6.751627275955124,5.112425623270103
2022-01-24,15.3,55.5,15.8,31.7,23.8,0.0,33.0,35.4,957.0,4.86,42.44834410037607,5.210048012888298,6.624234351121926,7.198267973865594,5.8467557862648825
2022-01-25,25.4,68.0,15.2,29.4,22.3,0.0,32.4,46.7,957.0,4.88,42.33549553585344,5.2077641383599715,6.00962786272523,6.572448547792468,5.305644232246345
2022-01-26,32.4,86.1,12.6,28.3,20.4,0.0,32.5,59.2,959.0,4.87,42.21934477103255,5.220879526944806,5.992169272645704,5.963582408574834,4.69537536042595
2022-01-27,38.7,84.1,12.9,27.2,20.0,0.0,31.6,61.4,959.0,4.73,42.099900939870786,5.077852986156174,5.640701347692596,5.670755863404835,4.563358244099067
2022-01-28,40.3,92.6,12.4,26.8,19.6,0.0,31.3,66.4,959.0,4.68,41.97717403619926,5.037647880267272,5.582016843802612,5.392144324089225,4.434721260292275
2022-01-29,43.1,84.9,12.9,25.3,19.1,0.0,30.9,64.0,960.0,4.62,41.85117495456971,4.914486442559248,5.092853157099642,5.353100348967119,4.282544021985746
2022-01-30,29.8,84.8,13.7,28.0,20.8,0.0,30.9,57.3,961.0,4.65,41.7219155313752,4.939458605427826,5.712762956710202,5.756706646470256,4.744839090926816
2022-01-31,28.4,72.0,15.0,29.2,22.1,0.0,31.0,50.2,959.0,4.72,41.58940858614093,4.989470459211994,5.873141279082361,6.144211134454019,5.126878229267057
2022-02-01,31.7,60.3,15.0,27.5,21.2,0.0,29.2,46.0,959.0,4.36,41.453667962876274,4.63167157770785,5.363848827783613,5.799670511103579,4.827683770837239
2022-02-02,33.7,70.0,14.2,28.6,21.4,0.0,30.7,51.8,959.0,4.65,41.31470857137676,4.920735214733221,5.768323883923119,5.960278438323217,4.869145234161766
2022-02-03,37.2,79.5,14.0,26.7,20.4,0.0,27.6,58.4,959.0,4.19,41.17254642836024,4.472890926832503,5.255721531256176,5.043463839320664,4.555808669446116
2022-02-04,32.1,86.3,12.4,28.0,20.2,0.0,30.6,59.2,961.0,4.59,41.027198698319616,4.82350699270412,5.772893650585807,5.573325909533101,4.480891525474996
2022-02-05,27.4,81.0,14.0,30.2,22.1,0.0,30.4,54.2,959.0,4.7,40.87868373397143,4.889605665432981,6.165920797176847,5.893593931248315,5.025005890212582
2022-02-06,22.7,63.0,15.9,32.6,24.2,0.0,30.6,42.8,957.0,4.68,40.72702111617817,4.918895411820611,6.578714043717492,6.495289678785104,5.70571395987683
2022-02-07,24.8,72.8,14.7,30.0,22.4,0.0,30.5,48.8,959.0,4.55,40.57223169322009,4.828928737579783,5.993726681305672,6.113330908775846,5.076884486784994
2022-02-08,24.5,84.1,13.3,31.9,22.6,0.0,30.5,54.3,958.0,4.6,40.414337619291665,4.884000116250874,6.616881363762993,5.961841137477834,5.118527855668454
2022-02-09,25.8,76.5,14.2,29.5,21.8,0.0,29.9,51.2,956.0,4.43,40.25336239209747,4.713270106629065,5.854476974917801,5.860942226259251,4.847565536850273
2022-02-10,49.0,94.6,13.3,24.3,18.8,0.0,27.9,71.8,958.0,4.16,40.08933088942139,4.465390377804103,4.556142414082076,4.520786790294125,4.000935842557735
2022-02-11,34.8,76.4,15.5,28.1,21.8,0.0,28.9,55.6,959.0,4.37,39.92226940454459,4.674443966065335,5.269151883940365,5.51639718625398,4.804356418167837
2022-02-12,18.3,56.4,14.8,31.7,23.2,0.0,29.1,37.4,956.0,4.2,39.75220568038767,4.442816990040184,6.299700621076069,6.206595951304718,5.2198164377572365
2022-02-13,30.6,71.7,14.8,27.7,21.2,0.0,28.2,51.2,958.0,4.15,39.57916894225448,4.429375267770277,5.202595782233687,5.450322485120894,4.585260502620035
2022-02-14,34.0,87.5,13.6,29.3,21.4,0.0,28.7,60.8,959.0,4.3,39.40318992905659,4.616235793888772,5.744403075167865,5.273167744533143,4.62131053514776
2022-02-15,39.6,95.6,12.9,26.4,19.6,0.0,28.1,67.6,960.0,4.14,39.224300922899964,4.444442964155284,5.050318815467764,4.768292385822558,4.110142241713814
2022-02-16,22.0,85.3,13.4,31.5,22.4,0.0,30.0,53.6,960.0,4.39,39.04253577691832,4.699626158735591,6.273351570945385,5.858664611961068,4.872884173261884
2022-02-17,18.8,72.9,14.4,32.3,23.3,0.0,29.6,45.8,957.0,4.34,38.8579299412408,4.563759497738765,6.353622211544922,6.102351185547652,5.130045586350939
2022-02-18,18.4,61.0,13.2,30.4,21.8,0.0,28.8,39.7,957.0,4.02,38.67052048698532,4.242821368451119,5.963269880476521,5.942311523848017,4.648266784858143
2022-02-19,13.8,65.7,11.5,29.2,20.4,0.0,29.1,39.8,960.0,3.91,38.4803461281734,4.097871639414076,5.798936606711675,5.853519219069352,4.237937520489331
2022-02-20,27.9,66.3,13.6,26.9,20.2,0.0,23.8,47.1,958.0,3.47,38.287447241466715,3.6510254442096746,4.974410539580149,4.565188351786935,4.1645679897657
2022-02-21,32.9,77.3,12.4,26.5,19.4,0.0,25.9,55.1,957.0,3.65,38.09186588363036,3.9323719035172426,4.9845539944331305,4.719960614104226,3.941664064095523
2022-02-22,32.9,83.1,11.2,25.5,18.4,0.0,25.6,58.0,959.0,3.55,37.89364580663381,3.8168380262783512,4.8547526910040375,4.491921867627406,3.684184143686078
2022-02-23,28.0,76.1,12.6,24.1,18.4,0.0,27.1,52.0,961.0,3.65,37.69283247030561,3.9169383294885978,4.33052345703916,4.933097011583473,3.665453070073698
2022-02-24,28.0,93.4,10.4,26.8,18.6,4.5,29.4,60.7,961.0,5.11,37.489473052464255,5.249711911468057,5.172973199719481,5.382953339533922,3.692532599311965
2022-02-25,23.6,68.8,11.6,29.6,20.6,12.3,28.0,46.2,960.0,7.37,37.28361645645403,7.19740837882365,5.696767808809303,6.212762264759721,4.16256709028126
2022-02-26,19.8,68.7,12.4,28.9,20.6,14.9,27.7,44.2,961.0,7.84,37.07531331602105,7.658689053368167,5.423767150407901,6.354123036715146,4.1408918478544905
2022-02-27,26.7,66.8,13.6,27.5,20.6,15.0,27.6,46.8,962.0,7.24,36.86461599747188,7.137852317232438,4.949842143700348,6.255051543000401,4.119168009618502
2022-02-28,18.7,59.0,13.6,29.6,21.6,13.3,28.0,38.8,960.0,7.97,36.65157859906388,7.711189835428524,5.422633141334342,6.601488492838688,4.361661263659307
2022-03-01,14.4,55.3,11.8,31.1,21.5,12.2,27.6,34.8,959.0,8.05,36.43625694758412,7.870865740976511,5.905061667769371,6.531679309057051,4.311421116331278
2022-03-02,21.4,56.5,13.3,31.5,22.4,11.9,26.4,39.0,956.0,7.73,36.218708592080816,7.510990659215788,5.835673394032031,6.209531572754039,4.536454977202661
2022-03-03,29.6,74.7,14.5,29.7,22.1,14.6,26.1,52.2,959.0,7.29,35.99899279471923,7.086056792994595,5.259635828094467,5.871400926028604,4.428180728920735
2022-03-04,31.6,75.8,15.0,28.8,21.9,15.5,25.6,53.7,960.0,7.03,35.7771705187413,6.892544532953116,4.954763624087115,5.732661915145627,4.349441333769653
2022-03-05,26.2,60.9,14.9,28.9,21.9,12.6,22.8,43.6,959.0,6.84,35.553304413516585,6.650217858514544,4.959311590888136,5.199773500321196,4.325693751745171
2022-03-06,27.9,51.1,14.1,24.0,19.0,15.0,19.0,39.5,959.0,6.25,35.32745879667938,6.055759819202357,3.830472561509579,4.234806985354846,3.5887900979162786
2022-03-07,13.9,65.9,9.2,29.8,19.5,11.9,26.6,39.9,959.0,7.44,35.0996996333556,7.274762052755992,5.567101881352645,5.918146597245547,3.6822578182252235
2022-03-08,27.2,66.8,13.2,25.3,19.2,15.1,26.0,47.0,961.0,6.59,34.870094512489985,6.488295105055761,4.203447013712432,5.7261304474864465,3.5937864498098793
2022-03-09,23.2,71.6,10.6,28.0,19.3,11.9,25.8,47.4,960.0,6.57,34.63871262029299,6.460964381334154,5.021229564488086,5.511473440232182,3.5961248188189474
2022-03-10,18.6,71.7,12.1,30.0,21.0,11.2,25.4,45.2,959.0,6.93,34.40562471083385,6.797533599229995,5.299049508661224,5.617397626055218,3.9768035684958236
2022-03-11,23.0,59.1,12.8,29.2,21.0,12.5,25.0,41.0,956.0,7.08,34.170903073814536,6.885054032614554,5.037561884983306,5.709066261800738,3.9543723873219023
2022-03-12,31.0,84.6,11.6,27.5,19.6,14.1,24.8,57.8,959.0,6.28,33.93462149956686,6.133215944145956,4.741745823736559,5.129952376631262,3.602536918209961
2022-03-13,17.7,83.9,11.2,31.7,21.4,12.7,24.7,50.8,959.0,7.49,33.69685524132241,7.261665031512207,5.613451833825615,5.417564606227733,4.008545469993316
2022-03-14,24.8,76.2,13.2,30.8,22.0,12.4,24.8,50.5,960.0,7.0,33.45768097481245,6.8124262707166885,5.246431505255737,5.488293773044111,4.13791999705428
2022-03-15,34.3,81.0,13.3,28.9,21.1,13.1,23.4,57.6,959.0,6.13,33.217176755262265,6.025354137241482,4.7888003998744955,4.916997617405709,3.8891225621988825
2022-03-16,48.7,99.9,12.7,24.6,18.6,15.6,19.6,74.3,959.0,4.37,32.97542197185116,4.351399648916498,3.8759022062571886,3.5354157809142,3.3073600741828457
2022-03-17,52.4,90.5,13.4,21.6,17.5,12.7,14.0,71.4,961.0,3.42,32.73249729971636,3.391586236521335,3.0939233994694946,2.368455838604873,3.0697445748130856
2022-03-18,26.5,87.9,11.8,28.5,20.2,10.9,23.3,57.2,961.0,5.82,32.488484649585494,5.741055143886831,4.729846904452525,4.722971377447394,3.6129210687525743
2022-03-19,20.7,55.2,15.1,29.3,22.2,9.6,15.6,38.0,958.0,5.71,32.243467115128574,5.525479328316739,4.565185276855269,3.4658284831175434,4.070101560745432
2022-03-20,21.4,51.4,14.0,27.1,20.6,14.1,18.7,36.4,958.0,6.81,31.997528918126434,6.450819185938343,4.170866819200578,4.312695870770747,3.6612305420760647
2022-03-21,22.6,72.6,8.0,24.7,16.4,11.1,23.7,47.6,960.0,5.49,31.750755351558368,5.417676144239843,4.145041397487094,4.707076368310133,2.799418100306826
2022-03-22,23.8,78.3,9.5,27.5,18.5,12.5,23.2,51.0,957.0,6.17,31.503232720716877,5.985148169610701,4.541129161802949,4.792718737458247,3.17324804629667
2022-03-23,37.1,86.4,9.2,21.0,15.1,15.9,23.0,61.8,962.0,4.67,31.255048282462905,4.664228863826654,3.2953877409120285,4.269396352024301,2.5506100475277114
2022-03-24,15.2,78.5,7.5,27.9,17.7,9.7,23.5,46.8,960.0,5.91,31.006290182738933,5.761087203349447,4.649705116279616,4.7482834558749065,2.982891589414386
2022-03-25,14.2,58.4,9.3,30.2,19.8,10.8,22.9,36.3,956.0,6.83,30.757047392462624,6.561833172178455,4.954664783523369,5.1094655880939985,3.3810571681730672
2022-03-26,39.4,79.4,10.1,23.1,16.6,13.9,22.2,59.4,960.0,4.83,30.507409641926817,4.765789671991447,3.535161147646257,4.239386537970386,2.751701223123161
2022-03-27,24.5,86.4,8.1,27.7,17.9,8.5,18.2,55.4,960.0,4.85,30.257467353835857,4.711597592303587,4.473468567890378,3.417234424460367,2.966808790636978
2022-03-28,24.6,66.1,10.2,27.0,18.6,10.7,21.6,45.3,960.0,5.64,30.00731157511122,5.478159159458762,4.190739802405196,4.49709131346845,3.080962591313127
2022-03-29,24.8,71.3,10.4,25.0,17.7,13.2,22.0,48.0,963.0,5.71,29.757033907602434,5.545475643980303,3.7750837223411327,4.547539347955952,2.895002349322354
2022-03-30,9.8,61.4,7.2,26.4,16.8,10.0,22.3,35.6,960.0,5.9,29.5067264378414,5.686802010855367,4.180274652848794,4.647275495690432,2.7202382601576507
2022-03-31,8.4,48.3,7.8,28.0,17.9,8.7,22.2,28.4,960.0,5.84,29.256481665980825,5.670827500381452,4.391183271246984,4.798176100939726,2.896328187058251
2022-04-01,11.8,49.8,8.8,28.3,18.6,10.6,21.6,30.8,958.0,6.42,29.006392434058565,6.114830499468642,4.364354227583402,4.7810777749663815,3.007652795230548
2022-04-02,18.6,65.5,9.0,26.0,17.5,12.6,20.4,42.0,959.0,5.94,28.756551853731327,5.7267883990932225,3.91367501926668,4.282611132658977,2.7909139579549027
2022-04-03,31.4,91.0,8.0,24.9,16.4,10.1,20.3,61.2,961.0,4.47,28.507053233621747,4.420988648353014,3.7437966740768878,3.650948610544443,2.5897786076767715
2022-04-04,21.4,73.7,9.1,28.3,18.7,9.2,20.4,47.6,959.0,5.36,28.25799000642363,5.162066775185059,4.230912695537927,4.130221661575744,2.9721064384703797
2022-04-05,16.2,67.8,9.7,29.7,19.7,10.2,20.2,42.0,959.0,6.0,28.00945565590975,5.7975940223277584,4.401673286950717,4.323802865533228,3.144692040485941
2022-04-06,18.7,67.6,9.3,28.7,19.0,10.1,20.4,43.2,960.0,5.72,27.761543643986805,5.531903616899608,4.213731275823745,4.28143078529211,2.991900172181438
2022-04-07,17.8,69.1,9.7,28.9,19.3,8.5,20.0,43.4,960.0,5.34,27.514347337940727,5.116419534723971,4.1897059179517075,4.144895496069902,3.0301144405614298
2022-04-08,23.7,67.8,10.6,28.1,19.4,10.1,19.5,45.8,958.0,5.41,27.267959938015036,5.191673129097606,3.975174277317918,4.063105940361097,3.0306961252248605
2022-04-09,32.4,99.2,8.9,22.7,15.8,13.5,17.8,65.8,960.0,4.21,27.022474405463075,4.147500150849369,3.1487966675131993,3.1302052131987628,2.405447291423165
2022-04-10,41.3,82.2,8.1,20.8,14.4,11.6,19.2,61.8,961.0,3.73,26.777983391213038,3.7206031579727528,2.864798000543585,3.316793365218225,2.190615051089275
2022-04-11,36.4,80.5,7.5,21.8,14.6,9.0,19.1,58.4,961.0,3.68,26.534579165282718,3.6549730549339063,3.0315642201429154,3.2998119711339653,2.2047920067057456
