,temp,clouds,pressure,wind,humidity
1521972000,9.29,0,1014,1.14,46
1521979200,9.47,1,1017,0.0,80
1521986400,21.95,0,1014,0.21,28
1521993600,25.06,0,1013,1.65,26
1522000800,30.07,1,1011,1.5,14
1522008000,30.22,0,1011,2.26,17
1522015200,24.66,0,1010,2.55,43
1522058400,15.81,94,1012,0.61,39
1522065600,14.57,75,1014,0.5,57
1522072800,18.13,98,1013,0.38,40
1522080000,21.62,11,1012,2.42,38
1522087200,26.37,0,1011,2.1,26
1522094400,25.57,0,1012,2.73,37
1522101600,22.16,0,1011,1.76,57
1522144800,14.39,0,1011,0.42,47
1522152000,10.57,1,1013,0.0,80
1522159200,20.03,0,1012,0.4,42
1522166400,23.48,0,1011,1.95,44
1522173600,28.87,0,1009,1.0,21
1522180800,27.66,0,1010,2.44,39
1522188000,23.68,0,1010,1.97,57
1522231200,14.78,0,1012,1.12,64
1522238400,10.57,1,1015,0.0,88
1522245600,19.66,0,1014,1.26,55
1522252800,23.94,0,1013,2.23,54
1522260000,28.37,1,1011,2.1,27
1522267200,26.53,0,1011,2.92,41
1522274400,22.08,0,1012,2.16,54
1522317600,15.22,0,1014,0.15,66
1522324800,11.47,1,1016,0.0,84
1522332000,21.06,0,1014,1.09,56
1522339200,24.59,0,1013,1.4,51
1522346400,29.57,1,1011,2.6,26
1522353600,29.32,0,1011,2.87,40
1522360800,24.66,0,1011,2.15,58
1522404000,15.32,98,1012,0.52,61
1522411200,12.77,20,1014,0.0,83
1522418400,21.08,48,1013,1.1,56
1522425600,23.92,21,1012,1.94,53
1522432800,28.47,40,1010,3.1,32
1522440000,28.67,0,1010,2.79,44
1522447200,24.65,0,1011,2.12,57
1522490400,13.95,0,1013,0.74,65
1522497600,11.37,1,1015,0.0,83
1522504800,19.05,0,1014,0.92,57
1522512000,23.11,0,1013,1.92,52
1522519200,27.57,1,1011,2.1,30
1522526400,23.31,0,1012,2.9,53
1522533600,20.4,0,1012,1.67,63
1522576800,13.13,2,1012,1.02,77
1522584000,9.67,1,1015,0.0,90
1522591200,17.68,0,1013,1.16,61
1522598400,21.05,0,1012,1.72,54
1522605600,25.67,1,1010,1.5,36
1522612800,25.4,1,1011,2.14,43
1522620000,22.14,1,1010,2.06,63
1522663200,13.93,0,1013,0.86,76
1522670400,10.57,1,1016,0.0,95
1522677600,19.18,0,1014,0.84,58
1522684800,22.07,0,1013,1.76,56
1522692000,22.87,1,1012,2.6,44
1522699200,23.81,0,1012,2.71,51
1522706400,20.41,7,1012,1.93,70
1522749600,15.06,1,1014,0.58,61
1522756800,11.27,1,1017,0.0,91
1522764000,18.12,4,1016,0.98,60
1522771200,22.48,4,1015,1.37,56
1522778400,26.67,1,1013,2.6,35
1522785600,25.78,0,1013,2.33,46
1522792800,21.29,0,1013,1.8,67
1522836000,14.28,0,1015,0.46,69
1522843200,11.07,1,1018,0.0,94
1522850400,17.58,0,1016,1.34,63
1522857600,20.56,0,1016,1.57,61
1522864800,25.67,1,1013,1.5,39
1522872000,24.28,0,1013,2.72,44
1522879200,20.57,0,1014,2.12,66
1522922400,13.82,74,1015,1.21,75
1522929600,12.27,40,1016,0.0,91
1522936800,18.04,72,1015,1.71,61
1522944000,21.38,40,1015,1.89,55
1522951200,24.17,20,1013,2.6,44
1522958400,23.78,2,1012,2.46,51
1522965600,20.7,11,1013,2.19,64
1523008800,15.66,77,1015,0.36,69
1523016000,14.57,75,1016,0.5,62
1523023200,17.85,94,1016,1.2,63
1523030400,20.11,73,1015,1.77,58
1523037600,20.27,75,1014,2.6,49
1523044800,18.23,98,1015,2.21,70
1523052000,15.86,100,1016,1.63,81
1523095200,13.42,96,1014,0.17,82
1523102400,11.57,75,1016,0.0,87
1523109600,16.26,49,1015,0.98,70
1523116800,19.85,4,1014,2.08,62
1523124000,24.27,2,1012,0.0,39
1523131200,23.83,0,1013,2.26,49
1523138400,20.33,0,1013,1.82,64
1523181600,10.03,0,1014,0.87,79
1523188800,8.77,1,1017,0.0,96
1523196000,18.49,0,1016,1.01,56
1523203200,21.17,0,1015,2.15,55
1523210400,24.97,1,1013,2.1,37
1523217600,23.5,0,1013,3.27,49
1523224800,19.73,0,1013,1.79,68
1523268000,11.13,9,1014,0.85,80
1523275200,9.27,1,1016,0.0,89
1523282400,16.27,3,1015,1.16,63
1523289600,18.85,69,1015,2.75,62
1523296800,19.27,20,1015,4.6,56
1523304000,20.45,80,1014,3.4,60
1523311200,17.75,71,1015,1.95,73
1523354400,11.67,96,1016,0.68,86
1523361600,9.37,40,1019,0.0,95
1523368800,15.34,100,1018,1.38,77
1523376000,18.4,85,1016,2.0,67
1523383200,19.87,75,1016,1.5,48
1523390400,19.5,90,1015,2.18,62
1523397600,17.52,100,1015,1.53,71
1523440800,13.39,56,1017,0.76,92
1523448000,13.93,45,1018,0.5,93
1523455200,16.31,46,1020,1.06,76
1523462400,18.27,48,1019,1.34,72
1523469600,21.67,29,1017,3.1,49
1523476800,18.89,68,1019,2.69,69
1523484000,15.91,91,1020,2.05,78
1523527200,10.84,11,1019,1.25,77
1523534400,8.37,1,1022,0.0,96
1523541600,18.06,0,1018,0.57,57
1523548800,21.37,0,1015,1.59,53
1523556000,23.67,1,1013,2.1,41
1523563200,24.78,0,1012,2.47,49
1523570400,19.5,0,1012,2.21,75
1523613600,8.89,0,1015,0.4,77
1523620800,8.77,1,1018,0.0,92
1523628000,17.7,0,1017,1.16,50
1523635200,21.28,0,1016,2.19,51
1523642400,24.07,1,1015,2.1,40
1523649600,23.29,0,1015,2.5,50
1523656800,18.52,0,1015,2.23,74
1523700000,10.38,1,1016,0.56,60
1523707200,7.77,1,1019,0.0,96
1523714400,17.1,3,1017,1.07,50
1523721600,20.54,0,1017,2.06,50
1523728800,24.87,1,1015,2.6,36
1523736000,24.81,0,1015,2.44,41
1523743200,18.65,0,1015,2.61,78
1523786400,8.0,76,1015,0.85,57
1523793600,9.47,40,1017,0.0,95
1523800800,18.14,100,1015,0.82,44
1523808000,20.8,96,1014,1.62,44
1523815200,27.17,40,1011,1.0,29
1523822400,25.32,33,1012,2.02,44
1523829600,18.2,46,1014,2.46,77
1523872800,11.05,96,1015,0.49,67
1523880000,9.67,40,1018,0.0,96
1523887200,17.2,96,1016,1.15,54
1523894400,20.06,41,1016,2.73,60
1523901600,24.67,20,1014,2.1,39
1523908800,21.79,99,1014,2.56,64
1523916000,18.76,99,1015,1.93,82
1523959200,14.0,18,1017,0.52,77
1523966400,10.27,20,1019,0.0,94
1523973600,19.0,3,1017,1.32,61
1523980800,21.34,2,1016,1.72,60
1523988000,24.97,0,1015,1.5,37
1523995200,23.73,0,1014,2.84,52
1524002400,18.95,9,1015,2.39,79
1524045600,13.27,0,1014,0.54,76
1524052800,9.07,20,1017,0.0,96
1524060000,18.23,0,1014,1.54,58
1524067200,20.87,0,1013,2.24,57
1524074400,24.67,1,1011,1.5,39
1524081600,23.24,7,1011,2.63,54
1524088800,18.52,46,1011,1.96,75
1524132000,11.28,0,1015,1.09,81
1524139200,8.47,1,1018,0.0,91
1524146400,17.63,0,1015,1.16,61
1524153600,20.66,0,1014,1.6,57
1524160800,24.47,1,1012,1.5,35
1524168000,24.61,0,1012,2.49,48
1524175200,19.43,0,1013,2.61,74
1524218400,11.28,0,1014,0.21,57
1524225600,8.27,1,1018,0.0,96
1524232800,18.03,0,1016,0.85,50
1524240000,21.05,0,1015,2.0,50
1524247200,25.57,1,1014,1.5,32
1524254400,24.37,0,1014,2.17,47
1524261600,18.39,0,1014,2.59,80
1524304800,9.33,0,1013,1.34,63
1524312000,7.67,1,1016,0.0,94
1524319200,18.76,0,1014,1.01,46
1524326400,21.5,0,1013,1.82,45
1524333600,25.07,1,1011,1.5,30
1524340800,25.38,0,1012,2.33,45
1524348000,18.55,0,1012,2.38,78
1524391200,11.58,2,1016,0.8,84
1524398400,8.87,1,1019,0.0,96
1524405600,16.73,0,1017,1.6,62
1524412800,20.28,2,1017,2.07,60
1524420000,23.97,1,1015,0.0,36
1524427200,22.99,1,1015,2.73,54
1524434400,18.44,2,1015,2.65,79
1524477600,12.7,5,1015,0.35,68
1524484800,9.77,20,1017,0.0,90
1524492000,16.04,99,1015,1.1,61
1524499200,18.09,95,1015,2.14,62
1524506400,20.07,75,1015,0.0,49
1524513600,20.13,96,1015,2.06,62
1524520800,16.3,98,1015,1.57,85
1524564000,11.81,27,1017,0.17,86
1524571200,9.67,1,1020,0.0,94
1524578400,15.89,0,1019,1.08,67
1524585600,18.32,0,1018,1.74,63
1524592800,23.37,1,1016,2.1,40
1524600000,21.2,0,1017,2.59,53
1524607200,16.51,0,1017,2.95,79
1524650400,8.86,0,1015,1.08,55
1524657600,7.47,1,1019,0.0,96
1524664800,19.23,0,1015,0.8,43
1524672000,23.1,0,1013,1.63,40
1524679200,24.87,1,1012,2.1,32
1524686400,25.36,0,1012,2.5,40
1524693600,18.4,1,1012,2.45,73
1524736800,11.55,0,1016,0.43,70
1524744000,7.17,1,1020,0.0,71
1524751200,16.32,0,1018,0.65,53
1524758400,19.95,0,1017,2.17,51
1524765600,20.27,40,1017,2.6,31
1524772800,21.14,11,1016,2.84,40
1524780000,16.47,4,1017,2.89,60
1524823200,11.39,38,1017,1.15,62
1524830400,7.47,20,1020,0.0,85
1524837600,15.78,99,1016,0.93,51
1524844800,19.23,99,1015,2.31,49
1524852000,21.57,40,1015,1.5,32
1524859200,22.12,20,1014,1.67,41
1524866400,18.99,38,1014,2.83,60
1524909600,11.99,100,1012,0.93,52
1524916800,10.57,40,1016,0.0,69
1524924000,17.41,100,1014,0.65,52
1524931200,20.6,97,1014,1.27,41
1524938400,25.37,75,1013,1.5,22
1524945600,22.54,100,1013,1.68,43
1524952800,17.46,100,1014,2.32,66
1524996000,11.7,45,1018,0.81,78
1525003200,8.77,40,1020,0.0,91
1525010400,17.51,12,1017,0.68,55
1525017600,19.54,33,1017,2.36,56
1525024800,19.55,60,1016,2.12,55
1525032000,18.68,89,1015,1.92,59
1525039200,14.99,82,1015,2.29,81
1525082400,12.67,16,1016,0.53,57
1525089600,7.87,90,1019,1.5,97
1525096800,13.81,79,1018,0.56,64
1525104000,17.1,88,1017,1.91,60
1525111200,16.87,40,1017,1.0,61
1525118400,18.97,75,1017,2.85,58
1525125600,13.76,0,1018,2.57,83
1525168800,7.3,20,1018,0.82,88
1525176000,4.87,20,1022,0.0,97
1525183200,14.43,39,1018,0.35,60
1525190400,18.12,65,1017,1.57,54
1525197600,20.07,40,1016,1.0,41
1525204800,20.49,85,1015,2.24,50
1525212000,15.08,87,1016,2.76,80
1525255200,10.79,92,1019,0.21,71
1525262400,7.87,40,1021,0.0,89
1525269600,14.15,37,1020,1.12,61
1525276800,18.32,0,1019,1.74,60
1525284000,20.57,20,1018,0.0,40
1525291200,21.46,12,1017,2.21,52
1525298400,18.26,72,1017,2.2,68
1525341600,12.82,33,1017,0.19,70
1525348800,9.47,40,1020,0.0,90
1525356000,17.05,0,1017,0.59,55
1525363200,20.54,0,1016,2.25,54
1525370400,23.17,1,1014,1.5,37
1525377600,23.36,1,1013,2.25,45
1525384800,19.77,93,1013,2.5,62
1525428000,12.64,42,1014,1.1,65
1525435200,7.47,52,1018,0.0,81
1525442400,17.66,26,1015,0.49,50
1525449600,20.73,0,1014,1.49,47
1525456800,24.77,1,1011,2.6,26
1525464000,23.72,0,1011,2.17,47
1525471200,20.04,0,1011,1.9,56
1525514400,8.5,0,1012,0.81,69
1525521600,8.27,1,1015,0.0,82
1525528800,16.3,0,1014,0.9,46
1525536000,19.75,0,1014,1.49,44
1525543200,23.17,1,1012,1.5,39
1525550400,22.34,0,1012,2.17,47
1525557600,16.73,0,1012,2.77,78
1525600800,8.56,17,1014,0.83,85
1525608000,6.87,1,1018,0.0,96
1525615200,14.77,24,1017,1.06,59
1525622400,17.8,8,1016,1.39,64
1525629600,19.77,40,1015,1.5,52
1525636800,18.68,63,1016,3.15,61
1525644000,16.11,90,1017,1.85,79
1525687200,11.2,99,1019,0.9,95
