,temp,clouds,pressure,wind,humidity
1468792800,8.6,100,1022,2.24,78
1468836000,3.28,59,1021,0.87,68
1468843200,2.57,39,1024,0.0,95
1468850400,9.08,31,1021,0.74,67
1468857600,12.61,8,1020,0.87,59
1468864800,17.17,1,1017,0.0,36
1468872000,17.52,0,1016,1.14,53
1468879200,13.59,45,1015,1.48,64
1468922400,4.99,100,1014,0.95,64
1468929600,6.17,40,1017,0.0,86
1468936800,8.98,99,1016,0.77,71
1468944000,11.46,99,1016,0.57,60
1468951200,12.57,75,1017,0.0,61
1468958400,12.69,99,1017,1.63,74
1468965600,10.44,95,1018,1.72,88
1469008800,8.66,40,1021,0.96,71
1469016000,6.67,40,1023,0.0,95
1469023200,11.08,6,1022,0.66,75
1469030400,14.0,6,1023,0.85,63
1469037600,17.57,20,1021,0.0,48
1469044800,17.46,24,1020,1.77,62
1469052000,13.65,27,1020,1.35,79
1469095200,4.05,1,1018,1.27,71
1469102400,4.57,20,1022,0.0,96
1469109600,11.98,0,1018,1.84,74
1469116800,16.38,0,1018,0.69,53
1469124000,21.17,40,1016,1.5,38
1469131200,19.55,59,1017,0.98,55
1469138400,16.68,93,1017,0.79,52
1469181600,4.19,33,1017,1.18,71
1469188800,5.57,40,1021,0.0,95
1469196000,12.42,10,1018,1.43,67
1469203200,16.71,17,1017,1.16,55
1469210400,20.37,40,1015,0.0,33
1469217600,17.64,34,1016,1.93,64
1469224800,12.2,94,1016,2.08,86
1469268000,9.41,100,1017,1.33,84
1469275200,9.27,75,1019,0.0,89
1469282400,12.36,99,1016,1.05,79
1469289600,14.09,99,1015,0.66,72
1469296800,14.87,90,1015,0.0,65
1469304000,15.54,95,1014,1.07,72
1469311200,13.94,100,1014,1.62,76
1469354400,9.12,98,1014,0.68,67
1469361600,8.27,90,1016,0.0,96
1469368800,11.16,100,1015,0.5,78
1469376000,12.62,100,1014,0.71,69
1469383200,13.07,40,1014,0.0,76
1469390400,12.78,100,1013,1.11,82
1469397600,11.71,100,1015,1.45,86
1469440800,8.78,98,1020,1.35,87
1469448000,8.47,90,1023,0.0,93
1469455200,9.39,97,1024,0.63,89
1469462400,9.67,93,1026,1.14,91
1469469600,11.77,40,1026,0.0,82
1469476800,11.06,97,1026,1.15,83
1469484000,8.5,49,1027,1.1,90
1469527200,3.05,21,1022,1.8,78
1469534400,3.87,40,1025,0.0,97
1469541600,8.5,2,1021,1.85,76
1469548800,13.22,0,1019,0.87,56
1469556000,14.87,1,1018,1.0,57
1469563200,17.31,25,1016,1.36,52
1469570400,14.92,100,1015,1.59,55
1469613600,8.61,100,1013,0.76,50
1469620800,8.57,90,1017,0.0,83
1469628000,13.73,27,1015,1.34,55
1469635200,17.36,0,1014,0.41,43
1469642400,22.07,1,1012,0.0,27
1469649600,19.52,71,1013,1.25,50
1469656800,16.76,93,1014,1.36,57
1469700000,4.91,80,1015,0.97,55
1469707200,5.27,40,1019,0.0,95
1469714400,11.06,98,1016,1.13,70
1469721600,14.32,96,1017,0.71,55
1469728800,18.97,40,1016,1.0,39
1469736000,16.65,94,1016,1.93,61
1469743200,12.37,94,1017,2.14,78
1469786400,4.6,79,1016,1.22,64
1469793600,5.17,20,1020,0.0,95
1469800800,11.69,0,1017,0.48,65
1469808000,14.04,47,1017,1.44,60
1469815200,18.67,40,1015,0.0,41
1469822400,17.03,71,1014,1.83,61
1469829600,12.22,47,1015,2.02,80
1469872800,5.42,4,1015,0.7,67
1469880000,5.27,20,1018,0.0,96
1469887200,9.94,48,1016,0.7,60
1469894400,11.93,0,1016,1.52,64
1469901600,14.67,1,1015,0.0,67
1469908800,14.72,28,1014,2.31,70
1469916000,10.34,85,1015,2.14,89
1469959200,8.63,99,1019,1.91,86
1469966400,9.97,75,1021,0.0,87
1469973600,12.63,11,1020,1.32,76
1469980800,14.89,70,1021,2.11,68
1469988000,15.27,90,1021,2.1,58
1469995200,15.19,58,1021,1.78,62
1470002400,9.8,69,1022,2.09,81
1470045600,3.79,27,1021,1.19,77
1470052800,3.17,20,1024,0.0,95
1470060000,11.82,0,1020,1.21,62
1470067200,15.73,27,1019,0.99,50
1470074400,17.37,40,1018,1.0,45
1470081600,18.46,96,1016,1.28,55
1470088800,16.27,72,1016,0.96,56
1470132000,3.63,29,1015,1.88,54
1470139200,2.57,20,1020,0.0,95
1470146400,12.83,66,1017,1.55,61
1470153600,16.45,94,1017,0.47,45
1470160800,21.07,40,1015,0.0,32
1470168000,18.63,99,1015,1.15,57
1470175200,15.01,83,1015,1.37,63
1470218400,10.86,85,1017,0.86,45
1470225600,4.17,40,1022,0.0,95
1470232800,11.15,98,1019,0.34,56
1470240000,13.05,97,1019,0.96,61
1470247200,16.37,40,1018,1.5,52
1470254400,15.76,91,1017,1.84,63
1470261600,11.66,68,1018,1.68,82
1470304800,3.93,11,1016,0.93,66
1470312000,4.07,20,1020,0.0,95
1470319200,12.26,8,1017,0.5,65
1470326400,14.56,24,1016,1.61,55
1470333600,18.07,8,1015,0.0,43
1470340800,16.42,51,1015,2.25,59
1470348000,11.07,0,1016,2.4,84
1470391200,4.73,11,1019,1.18,77
1470398400,3.87,1,1021,0.0,95
1470405600,12.08,2,1020,0.46,59
1470412800,13.86,0,1020,1.83,59
1470420000,16.67,1,1019,0.0,48
1470427200,16.92,0,1019,1.96,59
1470434400,14.0,1,1020,1.2,72
1470477600,2.27,9,1021,1.6,74
1470484800,3.07,1,1026,0.0,95
1470492000,12.8,9,1022,1.19,67
1470499200,14.89,0,1022,1.01,51
1470506400,17.07,1,1021,0.0,49
1470513600,18.99,83,1020,1.86,49
1470520800,14.28,59,1020,1.72,66
1470564000,5.76,100,1019,0.89,66
1470571200,7.67,90,1023,0.0,81
1470578400,10.93,100,1021,0.72,62
1470585600,13.08,100,1020,0.41,59
1470592800,15.27,40,1020,0.0,51
1470600000,17.65,2,1018,1.7,53
1470607200,12.36,0,1019,1.96,75
1470650400,3.24,9,1021,1.11,69
1470657600,3.57,1,1025,0.0,95
1470664800,13.23,1,1022,1.28,58
1470672000,15.97,0,1021,1.15,46
1470679200,19.77,1,1019,0.0,36
1470686400,20.05,0,1018,1.52,46
1470693600,15.88,0,1018,1.92,54
1470736800,1.73,0,1017,1.64,59
1470744000,3.37,1,1021,0.0,93
1470751200,13.53,0,1017,1.69,60
1470758400,18.81,4,1017,0.41,43
1470765600,23.67,20,1015,0.5,20
1470772800,22.71,54,1015,1.0,43
1470780000,19.17,86,1015,1.34,49
1470823200,2.39,99,1013,1.89,57
1470830400,4.27,1,1017,0.0,88
1470837600,13.67,93,1015,2.02,70
1470844800,19.55,98,1016,0.89,40
1470852000,24.07,40,1014,1.5,24
1470859200,18.33,95,1017,2.45,60
1470866400,13.41,95,1018,1.38,78
1470909600,8.74,91,1020,0.99,75
1470916800,9.17,75,1022,0.0,89
1470924000,14.13,28,1020,0.57,64
1470931200,15.93,2,1020,1.49,61
1470938400,19.77,40,1018,1.5,45
1470945600,19.31,8,1017,1.69,56
1470952800,15.59,0,1018,1.49,70
1470996000,5.4,13,1015,1.14,64
1471003200,7.87,40,1019,0.0,90
1471010400,13.43,71,1016,0.75,57
1471017600,15.61,95,1016,1.13,57
1471024800,17.07,75,1015,0.0,53
1471032000,17.52,100,1014,1.43,65
1471039200,14.11,100,1015,2.37,83
1471082400,11.86,62,1018,1.49,75
1471089600,9.97,26,1020,2.1,89
1471096800,14.5,8,1019,1.03,66
1471104000,18.58,39,1019,1.47,54
1471111200,21.07,40,1018,0.5,37
1471118400,20.01,88,1016,0.56,54
1471125600,15.61,100,1016,2.73,78
1471168800,10.77,99,1018,1.3,69
1471176000,10.17,90,1022,0.0,84
1471183200,13.72,100,1019,0.76,73
1471190400,16.12,91,1020,1.66,66
1471197600,18.57,75,1019,0.0,52
1471204800,16.83,100,1018,2.07,75
1471212000,13.7,100,1018,1.76,86
1471255200,12.51,99,1018,1.93,71
1471262400,10.27,90,1020,0.0,92
1471269600,17.85,51,1017,2.25,66
1471276800,20.46,33,1016,0.67,51
1471284000,24.57,40,1014,0.0,27
1471291200,22.74,0,1014,1.68,49
1471298400,18.09,0,1013,2.13,66
1471341600,9.33,41,1017,1.14,84
1471348800,9.87,86,1019,0.0,74
1471356000,13.64,47,1018,0.5,71
1471363200,16.16,8,1018,1.62,69
1471370400,19.07,5,1017,2.1,48
1471377600,15.18,52,1018,2.45,76
1471384800,13.29,79,1019,1.41,85
1471428000,8.03,71,1022,0.98,91
1471435200,9.37,75,1024,0.0,89
1471442400,12.79,67,1024,0.65,77
1471449600,14.69,36,1024,1.79,75
1471456800,17.67,20,1023,1.5,51
1471464000,15.42,25,1023,2.63,57
1471471200,11.63,7,1024,1.79,76
1471514400,4.14,62,1025,1.06,82
1471521600,2.97,5,1028,0.0,93
1471528800,11.94,2,1025,0.91,57
1471536000,13.47,1,1024,2.1,57
1471543200,16.37,1,1023,0.0,41
1471550400,15.43,23,1023,2.96,56
1471557600,10.69,57,1024,2.2,74
1471600800,4.9,32,1023,0.52,67
1471608000,3.27,41,1026,0.0,93
1471615200,10.32,18,1024,1.24,63
1471622400,12.01,31,1023,1.76,63
1471629600,14.17,40,1022,1.5,51
1471636800,13.16,44,1023,1.91,55
1471644000,10.84,33,1024,1.11,60
1471687200,1.93,1,1026,1.46,70
1471694400,2.17,1,1028,0.0,94
1471701600,9.55,0,1025,0.68,54
1471708800,11.96,0,1024,1.63,55
1471716000,14.97,40,1023,0.0,39
1471723200,15.52,0,1022,1.95,42
1471730400,12.5,36,1022,2.25,49
1471773600,2.17,17,1018,1.07,56
1471780800,1.17,1,1022,0.0,87
1471788000,15.05,0,1017,0.46,45
1471795200,16.94,0,1015,0.97,42
1471802400,22.17,0,1013,1.0,20
1471809600,22.68,0,1012,1.3,37
1471816800,17.51,4,1012,1.94,49
1471860000,3.69,0,1009,2.19,71
1471867200,4.97,1,1013,0.0,81
1471874400,17.77,0,1011,1.5,59
1471881600,22.01,0,1012,1.81,41
1471888800,25.27,1,1010,2.1,24
1471896000,21.87,0,1012,2.36,52
1471903200,14.94,0,1013,1.83,82
1471946400,7.16,0,1013,0.7,61
1471953600,8.27,90,1017,0.0,97
1471960800,14.19,1,1015,0.85,52
1471968000,18.33,0,1015,1.4,56
1471975200,11.27,90,1016,1.0,84
1471982400,20.4,0,1012,2.06,65
1471989600,12.02,3,1013,2.21,84
1472032800,9.14,10,1015,0.56,71
1472040000,9.67,90,1019,0.0,88
1472047200,13.37,14,1017,1.3,60
1472054400,14.89,3,1017,1.68,63
1472061600,11.87,90,1019,1.5,71
1472068800,15.88,13,1016,3.58,70
1472076000,11.55,56,1018,1.94,87
1472119200,6.9,39,1016,0.75,85
1472126400,7.37,90,1020,0.0,95
1472133600,13.81,3,1017,1.16,64
1472140800,15.98,35,1017,2.04,63
1472148000,19.17,1,1017,1.0,39
1472155200,18.54,20,1016,2.81,64
1472162400,13.51,41,1017,1.54,82
1472205600,7.76,99,1018,0.41,93
1472212800,8.67,90,1020,0.0,94
1472220000,12.38,62,1018,1.2,76
1472227200,13.58,29,1017,1.93,75
1472234400,16.57,75,1016,0.0,56
1472241600,16.1,72,1015,2.67,70
1472248800,12.97,83,1016,1.32,84
1472292000,9.81,94,1018,0.39,90
1472299200,8.77,90,1021,0.0,80
1472306400,11.7,64,1021,0.65,83
1472313600,12.14,98,1021,0.95,82
1472320800,14.97,75,1019,0.0,60
1472328000,13.87,100,1019,1.31,74
1472335200,11.05,100,1018,1.94,84
1472378400,7.03,66,1021,0.26,91
1472385600,8.47,75,1022,0.0,72
1472392800,11.95,10,1021,1.07,73
1472400000,13.48,14,1021,2.5,70
1472407200,16.07,20,1020,1.5,52
1472414400,15.88,35,1020,1.75,62
1472421600,12.22,9,1022,1.99,82
1472464800,3.04,0,1023,0.98,77
1472472000,4.67,1,1026,0.0,95
1472479200,13.84,0,1024,0.8,54
1472486400,15.75,0,1023,2.01,54
1472493600,20.67,1,1021,1.5,31
1472500800,19.62,0,1020,1.96,47
1472508000,13.55,0,1021,2.17,75
1472551200,6.14,61,1021,1.03,81
1472558400,6.57,20,1024,0.0,95
1472565600,14.99,20,1021,0.54,54
1472572800,16.94,23,1020,1.77,54
1472580000,22.37,1,1017,0.0,31
1472587200,20.1,17,1017,2.24,60
1472594400,15.45,0,1016,2.23,86
1472637600,12.93,100,1017,0.56,64
1472644800,11.5,100,1019,1.3,80
1472652000,12.55,96,1020,0.98,80
1472659200,13.47,86,1021,1.33,81
1472666400,14.8,93,1020,2.17,73
1472673600,14.55,91,1020,2.56,73
1472680800,11.74,94,1021,2.13,81
1472724000,6.05,54,1025,0.45,82
1472731200,5.98,42,1025,0.75,83
1472738400,9.78,39,1026,1.5,70
1472745600,12.35,34,1025,2.08,66
1472752800,14.71,28,1023,2.17,57
1472760000,14.85,28,1022,2.13,56
1472767200,12.23,66,1023,1.34,76
1472810400,4.72,26,1026,0.27,81
1472817600,5.3,21,1026,0.38,78
1472824800,10.31,16,1025,1.7,63
1472832000,13.31,9,1024,2.79,56
1472839200,15.35,28,1022,2.82,48
1472846400,15.39,41,1021,2.09,48
1472853600,11.52,18,1022,1.75,79
1472896800,2.72,4,1021,2.17,54
1472904000,5.15,7,1021,1.51,59
1472911200,11.8,7,1020,0.47,45
1472918400,14.25,9,1019,1.49,47
1472925600,16.3,3,1017,2.21,40
1472932800,16.75,39,1017,2.73,43
1472940000,13.08,11,1017,1.78,75
1472983200,2.46,37,1017,1.72,50
1472990400,3.15,43,1018,1.92,63
1472997600,11.45,18,1018,0.08,43
1473004800,14.73,12,1017,2.15,41
1473012000,16.76,30,1017,2.96,39
1473019200,16.1,33,1017,2.66,46
1473026400,13.23,13,1018,1.76,69
1473069600,1.97,0,1022,1.68,64
1473076800,2.98,0,1022,1.84,69
1473084000,13.56,0,1022,0.74,43
1473091200,16.78,0,1022,1.08,35
1473098400,19.19,0,1021,0.93,25
1473105600,19.47,65,1020,1.48,26
1473112800,15.43,100,1019,2.18,54
1473156000,2.78,50,1019,1.64,56
1473163200,4.62,56,1019,1.91,66
1473170400,16.05,2,1019,0.71,35
1473177600,19.8,0,1017,1.45,32
1473184800,23.22,0,1015,1.73,27
1473192000,23.89,3,1014,1.82,29
1473199200,22.27,31,1014,1.8,37
1473242400,4.85,0,1015,1.85,57
1473249600,6.52,0,1016,2.26,62
1473256800,18.15,20,1016,0.84,41
1473264000,22.41,86,1016,0.71,31
1473271200,24.39,44,1016,2.19,26
1473278400,23.37,31,1017,2.89,34
1473285600,17.31,5,1018,2.38,77
1473328800,5.73,96,1019,1.3,69
1473336000,7.62,97,1019,1.49,61
1473343200,17.11,98,1019,0.3,45
1473350400,20.56,98,1018,1.33,43
1473357600,22.76,87,1016,2.09,36
1473364800,22.94,82,1015,2.13,40
1473372000,19.76,94,1015,2.09,78
1473415200,10.85,91,1016,0.86,63
1473422400,11.68,96,1017,1.2,66
1473429600,19.16,84,1016,0.6,44
1473436800,22.82,93,1015,1.64,43
1473444000,25.3,91,1014,2.25,41
1473451200,26.11,66,1013,2.15,46
1473458400,22.15,32,1013,1.98,71
1473501600,8.18,0,1014,1.14,59
1473508800,9.23,0,1016,1.48,64
1473516000,19.62,0,1017,0.63,42
1473523200,22.07,0,1016,2.1,47
1473530400,23.49,0,1015,2.89,52
1473537600,22.65,0,1016,3.02,58
1473544800,17.66,0,1017,1.45,80
1473588000,11.34,27,1020,0.62,86
1473595200,12.1,20,1019,0.29,78
1473602400,15.01,28,1020,2.35,73
1473609600,16.02,61,1020,3.21,73
1473616800,17.33,81,1019,3.01,65
1473624000,17.68,72,1019,2.57,66
1473631200,15.0,85,1019,1.91,80
1473674400,9.47,66,1022,0.59,87
1473681600,9.87,73,1023,1.02,83
1473688800,11.9,69,1023,1.89,76
1473696000,13.63,70,1022,3.26,73
1473703200,14.44,85,1022,3.52,64
1473710400,14.77,77,1023,2.7,62
1473717600,13.11,73,1023,2.33,69
1473760800,4.95,99,1021,1.31,56
1473768000,7.4,98,1020,1.84,65
1473775200,13.67,96,1019,1.33,47
1473782400,17.97,58,1017,2.07,44
1473789600,21.08,0,1015,2.18,31
1473796800,22.15,7,1014,2.44,34
1473804000,18.07,4,1014,2.03,64
1473847200,6.48,0,1019,1.26,57
1473854400,10.06,0,1019,1.12,58
1473861600,16.08,95,1019,1.62,45
1473868800,17.99,100,1020,2.36,50
1473876000,19.02,70,1018,2.7,51
1473883200,17.95,46,1019,3.28,63
1473890400,14.48,93,1020,1.53,84
1473933600,10.08,40,1018,1.04,74
1473940800,12.08,34,1019,1.27,68
1473948000,15.83,40,1018,1.16,58
1473955200,18.5,80,1017,1.54,59
1473962400,19.11,79,1016,1.96,54
1473969600,19.59,83,1015,2.08,56
1473976800,17.09,91,1016,1.58,76
1474020000,12.98,71,1015,1.57,75
1474027200,13.15,60,1015,0.62,77
1474034400,15.71,52,1015,1.64,65
1474041600,17.62,74,1015,2.57,60
1474048800,18.98,70,1014,2.65,55
1474056000,17.85,57,1014,2.95,63
1474063200,14.89,47,1015,1.45,79
1474106400,9.55,22,1018,0.49,85
1474113600,10.58,13,1018,0.59,82
1474120800,14.53,7,1019,1.63,71
1474128000,16.78,3,1018,2.12,67
1474135200,19.66,1,1017,3.02,49
1474142400,20.38,1,1017,3.07,48
1474149600,16.95,1,1017,1.51,75
1474192800,6.5,1,1016,1.65,71
1474200000,10.58,0,1017,2.1,67
1474207200,18.81,0,1016,0.9,41
1474214400,23.11,0,1015,1.4,38
1474221600,25.79,0,1013,1.83,27
1474228800,26.03,0,1013,2.44,31
1474236000,21.93,0,1013,1.82,75
1474279200,6.64,4,1011,1.65,52
1474286400,9.86,99,1012,2.03,57
1474293600,20.65,89,1013,0.46,39
1474300800,24.45,72,1013,1.84,38
1474308000,26.5,14,1012,2.26,32
1474315200,26.42,0,1012,2.71,34
1474322400,20.46,98,1012,2.33,80
1474365600,8.67,89,1012,1.37,61
1474372800,10.41,99,1013,1.31,59
1474380000,20.43,88,1013,0.73,42
1474387200,24.75,97,1013,1.68,41
1474394400,27.53,93,1012,2.6,40
1474401600,27.7,88,1012,2.52,44
1474408800,20.24,89,1012,2.05,78
1474452000,9.83,71,1013,0.65,60
1474459200,12.64,48,1014,0.85,63
1474466400,17.93,73,1015,1.29,51
1474473600,21.97,62,1015,2.27,49
1474480800,24.55,0,1014,2.79,50
1474488000,23.98,0,1014,3.22,52
1474495200,19.08,2,1014,1.6,77
1474538400,12.28,80,1016,0.96,74
1474545600,13.6,70,1016,0.76,67
1474552800,18.43,17,1015,1.11,55
1474560000,21.68,0,1014,2.03,54
1474567200,24.44,1,1012,2.19,41
1474574400,26.06,20,1012,2.37,42
1474581600,22.13,15,1012,1.91,72
1474624800,14.66,11,1016,0.5,61
1474632000,13.74,16,1017,0.28,64
1474639200,18.18,2,1018,1.06,55
1474646400,21.44,0,1018,2.46,53
1474653600,22.43,0,1018,2.88,44
1474660800,22.15,0,1018,2.1,44
1474668000,18.86,0,1017,1.87,68
1474711200,6.66,0,1016,1.58,61
1474718400,10.16,0,1015,1.89,59
1474725600,19.41,16,1015,0.67,36
1474732800,23.98,94,1015,2.14,37
1474740000,26.12,5,1015,3.23,32
1474747200,23.74,0,1015,3.34,40
1474754400,18.65,41,1016,1.49,70
1474797600,12.71,6,1017,1.06,61
1474804800,12.66,11,1016,0.85,62
1474812000,16.94,34,1016,1.57,56
1474819200,19.29,0,1015,2.72,54
1474826400,21.47,0,1015,3.35,39
1474833600,20.94,3,1015,2.9,40
1474840800,17.59,21,1015,1.51,59
1474884000,10.55,42,1014,0.98,68
1474891200,13.29,27,1015,0.65,61
1474898400,16.67,8,1015,1.28,55
1474905600,20.87,0,1013,1.68,53
1474912800,23.27,0,1012,3.26,43
1474920000,22.99,0,1012,2.82,50
1474927200,18.69,0,1012,1.47,69
1474970400,12.88,0,1013,1.03,66
1474977600,14.64,0,1014,0.75,63
1474984800,19.17,0,1014,1.35,52
1474992000,22.11,0,1014,2.78,51
1474999200,24.91,24,1013,3.13,48
1475006400,23.28,68,1012,3.04,53
1475013600,19.21,84,1013,1.47,74
1475056800,10.24,70,1013,0.65,63
1475064000,14.18,9,1014,0.43,61
1475071200,18.62,7,1015,1.97,56
1475078400,20.05,0,1015,3.05,58
1475085600,20.96,4,1015,3.59,56
1475092800,19.5,8,1015,3.61,65
1475100000,15.89,21,1016,3.12,78
1475143200,9.22,98,1019,1.1,96
1475150400,10.58,96,1020,1.41,88
1475157600,11.85,100,1019,2.47,86
1475164800,14.0,100,1019,3.33,78
1475172000,15.05,93,1019,3.09,74
1475179200,15.11,65,1018,2.29,73
1475186400,14.42,73,1018,1.67,77
1475229600,7.38,17,1020,0.99,83
1475236800,11.12,5,1019,0.8,73
1475244000,16.16,0,1018,1.8,62
1475251200,19.17,0,1017,2.59,53
1475258400,21.49,7,1016,2.84,41
1475265600,21.98,96,1015,2.93,41
1475272800,18.6,96,1015,1.69,63
1475316000,13.17,23,1014,0.62,49
1475323200,13.19,82,1015,0.33,55
1475330400,16.53,77,1016,1.95,57
1475337600,18.68,89,1016,2.41,53
1475344800,20.8,48,1016,2.96,48
1475352000,20.68,12,1016,2.6,51
1475359200,18.34,1,1017,1.85,70
1475402400,9.27,0,1016,1.49,61
1475409600,12.89,0,1016,1.02,58
1475416800,18.33,0,1016,1.4,44
1475424000,23.15,0,1015,2.03,40
1475431200,26.1,0,1015,2.66,30
1475438400,24.58,0,1015,3.16,37
1475445600,20.73,0,1015,1.66,63
1475488800,12.06,0,1015,0.74,51
1475496000,14.67,0,1016,0.67,54
1475503200,18.84,0,1017,2.13,49
1475510400,21.41,11,1016,2.54,50
1475517600,22.69,36,1016,2.86,48
1475524800,22.61,97,1016,4.4,51
1475532000,16.52,99,1018,2.8,59
1475575200,12.04,16,1021,1.18,86
1475582400,13.72,19,1023,1.3,73
1475589600,17.43,4,1022,0.72,57
1475596800,20.67,2,1021,1.98,48
1475604000,21.62,0,1019,2.81,46
1475611200,21.34,5,1019,3.29,47
1475618400,18.9,0,1020,2.22,60
1475661600,9.83,68,1020,1.05,55
1475668800,14.5,4,1020,0.94,56
1475676000,18.99,18,1019,2.07,45
1475683200,22.2,27,1018,2.46,43
1475690400,24.74,0,1016,2.35,29
1475697600,25.65,0,1015,3.45,30
1475704800,21.31,0,1015,1.81,49
1475748000,14.99,33,1015,0.38,51
1475755200,15.14,60,1016,0.73,56
1475762400,17.75,47,1016,1.79,47
1475769600,20.12,30,1014,2.86,45
1475776800,22.08,23,1014,3.18,38
1475784000,22.08,54,1013,2.64,39
1475791200,20.29,53,1014,2.09,57
1475834400,13.19,14,1016,1.13,68
1475841600,14.78,10,1017,0.38,59
1475848800,17.74,14,1017,1.47,54
1475856000,19.91,14,1016,1.59,52
1475863200,22.39,57,1015,2.01,31
1475870400,22.71,20,1014,1.38,30
1475877600,20.1,14,1014,1.55,53
1475920800,10.42,81,1016,0.49,57
1475928000,13.26,78,1017,0.67,51
1475935200,18.1,56,1016,1.91,45
1475942400,20.56,47,1015,2.7,37
1475949600,22.67,41,1015,3.03,30
1475956800,23.46,29,1014,3.15,29
1475964000,20.94,65,1014,1.93,40
1476007200,9.64,99,1015,1.36,56
1476014400,14.09,100,1015,0.58,53
1476021600,19.25,99,1014,1.69,41
1476028800,21.97,100,1013,2.31,38
1476036000,24.55,98,1013,2.25,27
1476043200,24.8,90,1012,2.94,30
1476050400,21.35,71,1013,1.85,56
1476093600,14.53,7,1017,0.61,53
1476100800,14.38,88,1019,0.94,53
1476108000,18.18,2,1018,1.25,50
1476115200,20.25,0,1017,1.73,44
1476122400,23.6,2,1017,1.97,34
1476129600,22.97,35,1016,1.9,32
1476136800,20.85,77,1016,1.67,50
1476180000,14.07,99,1016,0.73,56
1476187200,13.83,100,1016,0.42,62
1476194400,16.91,98,1016,1.06,56
1476201600,20.3,89,1015,1.84,46
1476208800,22.03,84,1014,3.58,36
1476216000,21.81,94,1014,2.85,35
1476223200,19.15,100,1015,1.67,53
1476266400,14.52,100,1016,0.46,56
1476273600,14.31,100,1016,0.59,59
1476280800,16.33,100,1017,1.27,57
1476288000,16.72,100,1016,1.7,60
1476295200,17.6,100,1016,1.64,54
