date,tmin,tmax,temp,rh,rhmin,rhmax,wind,cod_wc,ra,et0_pmfao56_raxwc
2021-06-14,11.58,24.04,16.3190625,37.72916666666666,20.64,52.61,1.1810416666666663,0.12364583333333323,16.617878079920875,1.8006775053271715
2021-06-15,8.92,20.71,13.99,49.15145833333333,25.09,93.33,1.5548958333333334,0.36968749999999995,16.587461350761064,1.945808480917473
2021-06-16,9.4,16.63,12.488437500000002,72.53114583333333,49.8,91.2,1.4595833333333337,0.04958333333333309,16.561449235744576,0.7071814415515016
2021-06-17,8.37,16.29,11.523125,77.64385416666667,54.11,96.21,0.9120833333333334,0.10708333333333331,16.53984645912528,0.5661810619939074
2021-06-18,6.82,16.39,10.758645833333333,81.20416666666667,54.91,95.87,1.1061458333333334,0.9085416666666667,16.522656717730005,1.4457227108788069
2021-06-19,6.95,17.25,11.133125,71.40385416666668,43.8,93.15,0.7910416666666666,0.4016666666666666,16.50988269042417,0.9938759446217191
2021-06-20,6.46,14.85,9.971458333333333,76.10333333333334,51.82,92.71,1.4285416666666666,0.10802083333333323,16.50152604592202,0.7131310017957746
2021-06-21,7.27,15.95,11.25875,57.99552083333333,42.3,75.84,0.8419791666666666,0.036250000000000004,16.497587448907208,0.6097533591200646
2021-06-22,8.37,17.26,11.999791666666669,51.01,33.9,76.6,0.9982291666666666,0.0,16.49806656443842,0.766150343060518
2021-06-23,8.57,16.77,11.215208333333337,65.80958333333334,38.8,89.76,1.1448958333333332,0.01833333333333309,16.502962060624665,0.6489208006875987
2021-06-24,5.7,15.44,9.693645833333331,65.46062500000001,33.0,88.9,1.2692708333333331,0.2142708333333333,16.512271609564174,1.1420886290770924
2021-06-25,6.63,16.29,9.886875,77.27895833333334,46.8,93.2,0.9845833333333333,0.2478125,16.525991886550948,0.9023821387623379
2021-06-26,5.88,17.07,10.221354166666666,67.15395833333334,32.29,93.3,1.239375,0.8648958333333333,16.544118567562066,1.5583904299130005
2021-06-27,3.69,16.15,9.067395833333334,33.9678125,19.44,70.31,1.9442708333333327,1.0,16.56664632504884,2.729664651016512
2021-06-28,6.05,19.72,11.523958333333333,26.14645833333333,15.85,35.68,1.6695833333333334,0.9979166666666667,16.59356882206411,2.997737548964006
2021-06-29,8.81,20.97,13.620520833333332,26.363854166666663,19.65,36.8,1.4244791666666667,0.1422916666666667,16.62487870476707,2.2231918088900287
2021-06-30,8.03,15.34,11.3878125,44.95708333333334,29.68,75.39,1.1184375,0.0009375000000000355,16.66056759335616,0.9056118396374379
2021-07-01,7.31,15.66,10.930625,48.90239583333334,30.6,93.0,0.9826041666666666,0.03197916666666689,16.700626071489047,0.82912713578459
2021-07-02,5.74,16.4,10.1596875,58.24229166666667,31.5,90.97,0.9827083333333334,0.2058333333333333,16.74504367425711,1.1471892372253405
2021-07-03,8.52,17.36,11.865520833333331,46.81677083333333,33.02,54.76,0.9301041666666668,0.0,16.793808874789697,0.7914197136762803
2021-07-04,5.79,16.85,10.715729166666668,61.72145833333334,38.4,94.1,1.2134375,0.6213541666666667,16.846909069571158,1.3536541145160121
2021-07-05,7.23,19.75,12.2446875,54.19614583333333,27.48,91.06,1.4110416666666667,0.9998958333333333,16.9043305625604,2.395398614528024
2021-07-06,5.38,16.2,9.7821875,69.19333333333334,43.4,98.6,1.6777083333333334,0.7017708333333333,16.966058548209542,1.3997576829555505
2021-07-07,6.61,16.71,10.782395833333332,64.51052083333333,40.4,87.67,1.0191666666666668,0.26697916666666677,17.032077093484304,1.158637650041119
2021-07-08,7.53,18.61,11.785729166666668,49.57083333333333,27.6,77.58,1.1929166666666666,0.4153125,17.102369118994158,1.6236770500460176
2021-07-09,5.32,16.72,10.489375,62.7109375,40.3,82.24,1.0069791666666668,0.45666666666666667,17.1769163793453,1.2223185054472503
2021-07-10,6.66,19.35,12.02625,54.22177083333333,23.79,82.69,1.4721875000000002,0.9341666666666667,17.255699442834175,2.2689236699876165
2021-07-11,7.37,18.34,11.835208333333334,41.629583333333336,22.19,86.0,1.3026041666666666,0.25968749999999996,17.338697670602656,1.844063680790007
2021-07-12,5.41,15.07,9.193333333333332,82.1040625,57.83,96.03,1.3771875,0.30229166666666674,17.425889195379614,0.9196773061966201
2021-07-13,5.32,15.12,8.90125,82.79854166666667,54.51,98.17,1.2327083333333333,0.4976041666666666,17.51725089993618,0.9785921655794814
2021-07-14,4.22,15.29,8.7659375,77.34635416666667,48.4,97.88,1.085,0.8441666666666666,17.61275839538386,1.3703143926340595
2021-07-15,5.76,17.72,10.878749999999998,58.373645833333335,33.6,88.11,1.2975,0.9998958333333333,17.712385999446482,2.254261926416661
2021-07-16,5.84,17.83,10.313541666666667,47.348958333333336,21.64,73.97,1.1440625,0.5633333333333335,17.816106714837606,1.649923990148329
2021-07-17,4.84,19.86,11.604479166666666,40.3296875,18.2,73.6,2.034895833333333,0.6409374999999999,17.923892207875394,2.514174859594171
